0.01	0.986255572065379	0.001114413075780089
0.02	0.9751383807111361	0.00018763486255746317
0.03	0.9661611374407583	0.0001895734597156398
0.04	0.95747533761134	0.00019155253328225267
0.05	0.9474499177392819	0.00019355463079454176
0.06	0.9380868544600939	0.00019561815336463224
0.07	0.9274345032130499	0.0001977261492832427
0.08	0.9154507295622626	0.0001998800719568259
0.09	0.9029096787229743	0.00020206102242877348
0.1	0.8888548370620084	0.00020431096128307284
0.11	0.8769628099173554	0.00020661157024793388
0.12	0.8635461289311461	0.00020896458050360465
0.13	0.8481454084328437	0.00021134946634259749
0.14	0.8307675860594398	0.00032071840923669016
0.15	0.8129799891833424	0.00032449972958355867
0.16	0.7968476357267951	0.00032837127845884414
0.17	0.7807930881701374	0.0003322995126273815
0.18	0.762641551743469	0.0003363605785401951
0.19	0.7424517593643587	0.000340522133938706
0.2	0.7217561199862085	0.00034478795540742444
0.21	0.7018503433026883	0.0006982427557314093
0.22	0.6842291371994342	0.0007072135785007072
0.23	0.6612537313432836	0.0007164179104477612
0.24	0.6379143479312848	0.0007258649891120251
0.25	0.6150545543704793	0.000735564545788893
0.26	0.5907566157286619	0.0007454342154304882
0.27	0.5638539042821159	0.0007556675062972292
0.28	0.534542204060784	0.0007661856723279274
0.29	0.5071225071225072	0.000777000777000777
0.3	0.47425794588915154	0.0007880220646178094
0.31	0.438107928047968	0.000932711525649567
0.32	0.3952136289886425	0.0012168739859383451
0.33	0.35295732125703305	0.0015095375325922876
0.34	0.29976319821702185	0.001532246831034963
0.35000000000000003	0.24823196605374823	0.0015558698727015559
0.36	0.17440022985203277	0.0033041229708375233
0.37	0.09807355516637478	0.006859311150029189
0.38	0.03069395017793594	0.012752075919335706
0.39	0.01145440844009043	0.003014318010550113
0.4	0.003371130861170702	0.0029114311982837877
0.41000000000000003	0.0023375409069658717	0.0018700327255726976
0.42	0.0017435409732128706	0.0015850372483753369
0.43	0.0017741935483870969	0.0016129032258064516
0.44	0.0016417665407978984	0.0014775898867181087
0.45	0.001671681711802073	0.0010030090270812437
0.46	0.0010214504596527069	0.0010214504596527069
0.47000000000000003	0.0010407632263660018	0.0010407632263660018
0.48	0.0010608203677510608	0.0010608203677510608
0.49	0.000721110510185686	0.000721110510185686
0.5	0.000735564545788893	0.000735564545788893
0.51	0.00075046904315197	0.0005628517823639775
0.52	0.0005746025665581306	0.0005746025665581306
0.53	0.0005868544600938967	0.0005868544600938967
0.54	0.0005996402158704777	0.0005996402158704777
0.55	0.0006128702757916241	0.0006128702757916241
0.56	0.0006268282490597576	0.0006268282490597576
0.5700000000000001	0.0006414368184733803	0.0006414368184733803
0.58	0.0006567425569176883	0.00043782837127845885
0.59	0.0004484304932735426	0.0004484304932735426
0.6	0.0004596644449551827	0.0004596644449551827
0.61	0.0004714757190004715	0.0004714757190004715
0.62	0.0004839099927413501	0.0004839099927413501
0.63	0.0004968944099378882	0.0004968944099378882
0.64	0.0005107252298263534	0.0005107252298263534
0.65	0.0005253480430785396	0.0005253480430785396
0.66	0.00027041644131963225	0.00027041644131963225
0.67	0.0002785515320334262	0.0002785515320334262
0.68	0.0002872737719046251	0.0002872737719046251
0.6900000000000001	0.0002965599051008304	0.0002965599051008304
0.7000000000000001	0.00030646644192460924	0.00030646644192460924
0.71	0.0003169572107765452	0.0003169572107765452
0.72	0.00032829940906106366	0.00032829940906106366
0.73	0.00034048348655090226	0.00034048348655090226
0.74	0.0003536067892503536	0.0003536067892503536
0.75	0.0003677822728944465	0.0003677822728944465
0.76	0.00038299502106472615	0.00038299502106472615
0.77	0.0003996802557953637	0.0003996802557953637
0.78	0.0004178854993731718	0.0004178854993731718
0.79	0.00043782837127845885	0.00043782837127845885
0.8	0.00045955882352941176	0.00045955882352941176
