0.01	0.9926634472511144	0.00018573551263001485
0.02	0.9876160990712074	0.00018763486255746317
0.03	0.9854976303317535	0.0001895734597156398
0.04	0.9819940618714682	0.00019155253328225267
0.05	0.9780315494048195	0.00019355463079454176
0.06	0.9740805946791862	0.00019561815336463224
0.07	0.9662876915472072	0.0001977261492832427
0.08	0.9618229062562462	0.0001998800719568259
0.09	0.9569610022226712	0.00020206102242877348
0.1	0.9518847686178363	0.00020431096128307284
0.11	0.9452479338842975	0.00020661157024793388
0.12	0.9383554487514366	0.00020896458050360465
0.13	0.9296206277079151	0.00021134946634259749
0.14	0.9222792388283088	0.00021381227282446012
0.15	0.9114115738236884	0.00021633315305570578
0.16	0.9030210157618214	0.00021891418563922942
0.17	0.8926672574213558	0.00022153300841825432
0.18	0.8822737975109317	0.0002242403856934634
0.19	0.8708286038592509	0.00022701475595913735
0.2	0.8599011607861166	0.00022985863693828295
0.21	0.8468520889095775	0.0002327475852438031
0.22	0.8326261197548326	0.00023573785950023574
0.23	0.8176716417910448	0.0004776119402985075
0.24	0.8040164529397532	0.0004839099927413501
0.25	0.788034816721834	0.0003677822728944465
0.26	0.7727668033296061	0.0003727171077152441
0.27	0.7518891687657431	0.0015113350125944584
0.28	0.7350274549865917	0.0015323713446558549
0.29	0.7148407148407149	0.001554001554001554
0.3	0.6921460467559758	0.0015760441292356187
0.31	0.6655562958027982	0.0015989340439706862
0.32	0.638994050838291	0.0016224986479177934
0.33	0.6150679291889667	0.0016467682173734047
0.34	0.5818359102939128	0.001671541997492687
0.35000000000000003	0.552050919377652	0.0016973125884016972
0.36	0.5174543887372504	0.00172389024565436
0.37	0.4795680093403386	0.0017513134851138354
0.38	0.4417259786476868	0.0017793594306049821
0.39	0.3948756593820648	0.002260738507912585
0.4	0.35642047195832055	0.0022984983144345695
0.41000000000000003	0.30559451457067166	0.0035842293906810036
0.42	0.25519099698842923	0.003645585671263275
0.43	0.1882258064516129	0.005806451612903226
0.44	0.12871449679855523	0.008537186012149072
0.45	0.08141089936476095	0.008692744901370779
0.46	0.04273067756213823	0.009703779366700716
0.47000000000000003	0.01699913269731136	0.011274934952298352
0.48	0.013967468175388967	0.00937057991513437
0.49	0.00847304849468181	0.006489994591671174
0.5	0.0066200809121000365	0.006436189775652814
0.51	0.00525328330206379	0.004315196998123828
0.52	0.005362957287875886	0.003830683777054204
0.53	0.0037167449139280124	0.003325508607198748
0.54	0.003797721367179692	0.0031980811513092145
0.55	0.003268641470888662	0.0024514811031664963
0.56	0.003343083994985374	0.0025073129962390303
0.5700000000000001	0.0025657472738935213	0.0023519350010690614
0.58	0.002626970227670753	0.0024080560420315237
0.59	0.0026905829596412557	0.002466367713004484
0.6	0.002757986669731096	0.002528154447253505
0.61	0.002828854314002829	0.0023573785950023575
0.62	0.0029034599564481006	0.0024195499637067507
0.63	0.0029813664596273293	0.002484472049689441
0.64	0.0030643513789581204	0.002553626149131767
0.65	0.0031520882584712374	0.002626740215392698
0.66	0.003244997295835587	0.0027041644131963224
0.67	0.003342618384401114	0.002785515320334262
0.68	0.0034472852628555013	0.002872737719046251
0.6900000000000001	0.0035587188612099642	0.0029655990510083037
0.7000000000000001	0.003677597303095311	0.0030646644192460926
0.71	0.003803486529318542	0.003169572107765452
0.72	0.003939592908732764	0.003282994090610637
0.73	0.0040858018386108275	0.0034048348655090228
0.74	0.004243281471004243	0.0021216407355021216
0.75	0.004413387274733358	0.002206693637366679
0.76	0.004595940252776714	0.002297970126388357
0.77	0.004796163069544364	0.002398081534772182
0.78	0.005014625992478061	0.0025073129962390303
0.79	0.005253940455341506	0.002626970227670753
0.8	0.0055147058823529415	0.0027573529411764708
