Node,Community
557,12
558,13
559,13
560,3
561,7
562,12
563,11
564,10
565,6
566,11
567,14
568,11
569,3
570,0
571,1
572,12
573,6
574,11
575,7
576,4
577,0
578,3
579,17
580,6
581,2
582,12
583,9
584,5
585,7
586,2
587,11
588,3
589,10
590,6
591,3
592,14
593,12
594,7
595,17
596,5
597,2
598,5
599,2
600,8
601,4
602,2
603,0
604,11
605,0
606,17
607,3
608,2
609,5
610,7
611,4
612,0
613,5
614,1
615,4
616,1
617,1
618,11
619,0
620,5
621,5
622,2
623,3
624,5
625,3
626,4
627,1
628,6
629,2
630,2
631,12
632,0
633,11
634,2
635,8
636,18
637,0
638,2
639,5
640,10
641,7
642,10
643,6
644,10
645,1
646,6
647,9
648,0
649,0
650,7
651,11
652,8
653,6
654,12
655,15
656,0
657,4
658,0
659,13
660,12
661,10
662,10
663,0
664,6
665,3
666,1
667,3
668,15
669,4
670,6
671,10
672,0
673,0
674,11
675,11
676,12
677,1
678,1
679,1
680,12
681,0
682,8
683,1
684,12
685,10
686,14
687,7
688,4
689,6
690,5
691,3
692,6
693,0
694,8
695,3
696,4
697,2
698,0
699,18
700,4
701,5
702,12
703,3
704,15
705,11
706,7
707,1
708,1
709,10
710,9
711,9
712,12
713,17
714,9
715,3
716,7
717,13
718,1
719,6
720,3
721,10
722,2
723,1
724,3
725,3
726,15
727,13
728,14
729,13
730,16
731,6
732,5
733,4
734,3
735,13
736,12
737,11
738,8
739,9
740,14
741,10
742,8
743,13
744,8
745,14
746,8
747,8
748,1
749,0
750,1
751,10
752,13
753,14
754,6
755,11
756,15
757,6
758,0
759,5
760,1
761,0
762,7
763,6
764,2
765,6
766,0
767,15
768,1
769,1
770,11
771,0
772,0
773,6
774,2
775,3
776,0
777,3
778,18
779,7
780,0
781,10
782,8
783,6
784,16
785,9
786,1
787,3
788,7
789,8
790,4
791,0
792,1
793,3
794,0
795,0
796,2
797,1
798,8
799,17
800,6
801,1
802,0
803,16
804,11
805,16
806,6
807,13
808,5
809,1
810,3
811,9
812,3
813,9
814,16
815,4
816,18
817,6
818,0
819,10
820,2
821,16
822,2
823,2
824,1
825,18
826,16
827,2
828,4
829,0
830,3
831,12
832,15
833,7
834,1
835,16
836,8
837,3
838,6
839,4
840,1
841,0
842,5
843,3
844,8
845,6
846,2
847,15
848,6
849,5
850,1
851,4
852,9
853,7
854,3
855,0
856,1
857,10
858,7
859,12
860,4
861,13
862,0
863,11
864,6
865,9
866,8
867,2
868,7
869,0
870,4
871,1
872,2
873,8
874,12
875,2
876,8
877,14
878,2
879,4
880,4
881,10
882,0
883,1
884,17
885,1
886,2
887,9
888,12
889,15
890,10
891,1
892,0
893,5
894,4
895,9
896,3
897,4
898,4
899,8
900,5
901,1
902,5
903,9
904,10
905,12
906,2
907,4
908,14
909,2
910,1
911,4
912,2
913,12
914,5
915,9
916,10
917,13
918,14
919,2
920,13
921,3
922,9
923,11
924,3
925,6
926,9
927,14
928,15
929,10
930,1
931,7
932,3
933,3
934,14
935,0
936,1
937,9
938,11
939,8
940,4
941,17
942,15
943,10
944,14
945,12
946,5
947,5
948,6
949,13
950,5
951,0
952,8
953,4
954,6
955,16
956,0
957,0
958,11
959,15
960,11
961,9
962,10
963,5
964,1
965,12
966,14
967,12
968,6
969,15
970,5
971,2
972,1
973,4
974,8
975,11
976,10
977,9
978,2
979,2
980,16
981,8
982,2
983,11
984,6
985,11
986,4
987,14
988,9
989,3
990,7
991,14
992,6
993,6
994,1
995,7
996,4
997,5
998,11
999,2
1000,6
1001,2
1002,0
1003,18
1004,9
1005,0
1006,2
1007,8
1008,9
1009,18
1010,12
1011,7
1012,2
1013,11
1014,3
1015,3
1016,15
1017,3
1018,4
1019,0
1020,4
1021,16
1022,5
1023,6
1024,2
1025,4
1026,11
1027,9
1028,14
1029,18
1030,11
1031,4
1032,0
1033,0
1034,2
1035,1
1036,0
1037,0
1038,8
1039,1
1040,0
1041,13
1042,5
1043,0
1044,7
1045,2
1046,8
1047,3
1048,3
1049,3
1050,3
1051,9
1052,4
1053,0
1054,5
1055,1
1056,2
1057,6
1058,5
1059,0
1060,0
1061,0
1062,0
1063,11
1064,17
1065,15
1066,10
1067,7
1068,1
1069,12
1070,14
1071,15
1072,5
1073,6
1074,2
1075,15
1076,1
1077,5
1078,7
1079,8
1080,15
1081,0
1082,3
1083,8
1084,8
1085,10
1086,1
1087,1
1088,6
1089,17
1090,1
1091,4
1092,13
1093,13
1094,12
1095,4
1096,1
1097,9
1098,6
1099,5
1100,12
1101,10
1102,3
1103,0
1104,6
1105,0
1106,0
1107,15
1108,2
1109,6
1110,4
1111,16
1112,7
1113,6
1114,4
1115,3
1116,3
1117,1
1118,12
1119,12
1120,3
1121,10
1122,0
1123,17
1124,1
1125,13
1126,7
1127,16
1128,10
1129,3
1130,2
1131,1
1132,16
1133,7
1134,1
1135,9
1136,11
1137,5
1138,6
1139,3
1140,3
1141,6
1142,6
1143,5
1144,13
1145,0
1146,11
1147,0
1148,2
1149,2
1150,5
1151,12
1152,13
1153,4
1154,16
1155,9
1156,0
1157,0
1158,3
1159,1
1160,0
1161,17
1162,13
1163,9
1164,14
1165,13
1166,6
1167,7
1168,1
1169,3
1170,3
1171,15
1172,2
1173,9
1174,6
1175,9
1176,5
1177,1
1178,4
1179,10
1180,2
1181,8
1182,1
1183,0
1184,7
1185,8
1186,18
1187,0
1188,4
1189,4
1190,9
1191,6
1192,0
1193,4
1194,3
1195,2
1196,2
1197,1
1198,9
1199,2
1200,8
1201,0
1202,8
1203,12
1204,2
1205,16
1206,10
1207,5
1208,3
1209,9
1210,6
1211,8
1212,15
1213,14
1214,6
1215,4
1216,11
1217,3
1218,12
1219,6
1220,4
1221,7
1222,4
1223,3
1224,10
1225,2
1226,5
1227,7
1228,0
1229,4
1230,0
1231,0
1232,8
1233,2
1234,0
1235,7
1236,11
1237,8
1238,3
1239,5
1240,6
1241,8
1242,5
1243,3
1244,7
1245,0
1246,11
1247,1
1248,10
1249,5
1250,2
1251,11
1252,11
1253,17
1254,0
1255,2
1256,6
1257,13
1258,16
1259,0
1260,3
1261,7
1262,1
1263,3
1264,4
1265,5
1266,11
1267,7
1268,5
1269,5
1270,9
1271,1
1272,8
1273,14
1274,15
1275,9
1276,5
1277,2
1278,10
1279,12
1280,7
1281,5
1282,5
1283,2
1284,1
1285,0
1286,3
1287,6
1288,6
1289,0
1290,10
1291,10
1292,7
1293,1
1294,10
1295,20
1296,2
1297,2
1298,6
1299,4
1300,0
1301,4
1302,0
1303,6
1304,3
1305,2
1306,14
1307,12
1308,16
1309,10
1310,3
1311,7
1312,0
1313,17
1314,3
1315,3
1316,1
1317,15
1318,15
1319,14
1320,12
1321,7
1322,13
1323,1
1324,7
1325,8
1326,4
1327,13
1328,1
1329,11
1330,7
1331,8
1332,11
1333,2
1334,15
1335,3
1336,8
1337,12
1338,2
1339,5
1340,10
1341,4
1342,8
1343,3
1344,16
1345,2
1346,0
1347,4
1348,9
1349,9
1350,3
1351,9
1352,1
1353,8
1354,4
1355,1
1356,5
1357,11
1358,3
1359,5
1360,18
1361,4
1362,3
1363,7
1364,16
1365,0
1366,3
1367,15
1368,13
1369,4
1370,12
1371,0
1372,2
1373,10
1374,10
1375,8
1376,11
1377,2
1378,9
1379,7
1380,9
1381,7
1382,12
1383,5
1384,1
1385,5
1386,8
1387,2
1388,3
1389,4
1390,0
1391,0
1392,17
1393,13
1394,2
1395,11
1396,15
1397,4
1398,5
1399,12
1400,14
1401,15
1402,2
1403,11
1404,13
1405,4
1406,8
1407,7
1408,12
1409,2
1410,0
1411,2
1412,11
1413,3
1414,5
1415,11
1416,12
1417,2
1418,4
1419,0
1420,11
1421,3
1422,12
1423,4
1424,0
1425,10
1426,18
1427,11
1428,14
1429,11
1430,0
1431,2
1432,2
1433,9
1434,12
1435,4
1436,10
1437,8
1438,2
1439,4
1440,10
1441,12
1442,7
1443,11
1444,1
1445,16
1446,6
1447,8
1448,2
1449,13
1450,15
1451,14
1452,11
1453,6
1454,9
1455,0
1456,18
1457,13
1458,0
1459,0
1460,8
1461,1
1462,16
1463,5
1464,4
1465,3
1466,7
1467,6
1468,3
1469,3
1470,8
1471,0
1472,3
1473,7
1474,10
1475,1
1476,0
1477,9
1478,9
1479,13
1480,10
1481,1
1482,8
1483,1
1484,6
1485,6
1486,1
1487,1
1488,3
1489,1
1490,6
1491,15
1492,1
1493,3
1494,5
1495,8
1496,6
1497,2
1498,4
1499,2
