Node,Community
610,19
611,8
612,9
613,12
614,6
615,2
616,8
617,13
618,10
619,6
620,0
621,2
622,0
623,13
624,16
625,5
626,1
627,11
628,0
629,1
630,13
631,17
632,3
633,11
634,9
635,18
636,2
637,9
638,6
639,14
640,1
641,14
642,1
643,11
644,15
645,1
646,1
647,14
648,3
649,2
650,11
651,1
652,0
653,3
654,0
655,1
656,1
657,0
658,8
659,0
660,9
661,15
662,19
663,19
664,13
665,1
666,8
667,8
668,11
669,3
670,11
671,2
672,1
673,15
674,0
675,1
676,0
677,12
678,1
679,0
680,14
681,12
682,5
683,0
684,19
685,15
686,5
687,0
688,0
689,2
690,0
691,0
692,3
693,1
694,1
695,3
696,0
697,2
698,0
699,8
700,12
701,15
702,1
703,8
704,5
705,1
706,5
707,2
708,0
709,10
710,0
711,10
712,1
713,1
714,5
715,1
716,0
717,0
718,1
719,1
720,6
721,1
722,1
723,6
724,1
725,1
726,3
727,10
728,5
729,14
730,2
731,6
732,2
733,15
734,9
735,19
736,0
737,0
738,6
739,15
740,12
741,6
742,8
743,0
744,5
745,16
746,15
747,6
748,1
749,13
750,8
751,15
752,10
753,8
754,0
755,16
756,1
757,18
758,0
759,7
760,6
761,7
762,0
763,14
764,11
765,10
766,0
767,1
768,9
769,1
770,0
771,1
772,3
773,9
774,2
775,9
776,6
777,16
778,12
779,1
780,4
781,15
782,17
783,0
784,0
785,17
786,9
787,6
788,1
789,9
790,1
791,7
792,6
793,14
794,0
795,7
796,1
797,3
798,1
799,2
800,1
801,5
802,4
803,6
804,2
805,1
806,5
807,1
808,9
809,7
810,2
811,3
812,2
813,13
814,7
815,5
816,3
817,1
818,9
819,7
820,4
821,13
822,0
823,7
824,5
825,0
826,3
827,2
828,6
829,2
830,9
831,1
832,0
833,3
834,19
835,2
836,13
837,1
838,5
839,5
840,4
841,4
842,6
843,7
844,6
845,1
846,16
847,9
848,6
849,0
850,6
851,9
852,1
853,13
854,2
855,4
856,0
857,9
858,0
859,15
860,4
861,0
862,4
863,7
864,3
865,17
866,2
867,13
868,7
869,4
870,9
871,7
872,5
873,0
874,0
875,5
876,8
877,17
878,1
879,2
880,7
881,0
882,7
883,1
884,2
885,3
886,6
887,8
888,1
889,7
890,0
891,0
892,15
893,4
894,2
895,0
896,10
897,5
898,0
899,1
900,1
901,7
902,9
903,0
904,5
905,3
906,15
907,1
908,4
909,2
910,4
911,15
912,0
913,5
914,3
915,0
916,3
917,1
918,1
919,11
920,7
921,3
922,2
923,4
924,6
925,2
926,3
927,2
928,2
929,5
930,9
931,4
932,0
933,2
934,3
935,5
936,2
937,11
938,2
939,8
940,0
941,0
942,3
943,12
944,3
945,2
946,0
947,10
948,11
949,0
950,3
951,13
952,10
953,1
954,4
955,6
956,1
957,7
958,3
959,8
960,8
961,5
962,4
963,8
964,8
965,1
966,12
967,4
968,8
969,12
970,3
971,4
972,10
973,2
974,3
975,11
976,1
977,0
978,4
979,2
980,3
981,6
982,4
983,11
984,0
985,7
986,7
987,6
988,4
989,16
990,14
991,0
992,14
993,3
994,6
995,12
996,2
997,4
998,12
999,8
1000,7
1001,2
1002,8
1003,8
1004,4
1005,14
1006,0
1007,16
1008,9
1009,11
1010,1
1011,6
1012,16
1013,2
1014,12
1015,0
1016,2
1017,9
1018,17
1019,15
1020,0
1021,16
1022,12
1023,6
1024,10
1025,12
1026,1
1027,14
1028,12
1029,16
1030,0
1031,0
1032,4
1033,4
1034,0
1035,4
1036,17
1037,7
1038,11
1039,19
1040,16
1041,11
1042,16
1043,10
1044,6
1045,0
1046,12
1047,12
1048,2
1049,17
1050,19
1051,8
1052,8
1053,0
1054,10
1055,0
1056,10
1057,14
1058,19
1059,6
1060,18
1061,17
1062,3
1063,3
1064,0
1065,5
1066,5
1067,17
1068,19
1069,13
1070,0
1071,12
1072,0
1073,16
1074,7
1075,5
1076,3
1077,12
1078,13
1079,4
1080,4
1081,10
1082,6
1083,0
1084,9
1085,6
1086,7
1087,1
1088,8
1089,5
1090,7
1091,12
1092,10
1093,9
1094,13
1095,19
1096,0
1097,8
1098,13
1099,15
1100,17
1101,1
1102,6
1103,13
1104,1
1105,0
1106,15
1107,2
1108,18
1109,11
1110,1
1111,2
1112,13
1113,8
1114,6
1115,12
1116,4
1117,16
1118,1
1119,12
1120,7
1121,13
1122,0
1123,2
1124,17
1125,8
1126,2
1127,18
1128,10
1129,5
1130,14
1131,7
1132,15
1133,2
1134,0
1135,2
1136,3
1137,0
1138,8
1139,1
1140,11
1141,8
1142,18
1143,0
1144,18
1145,4
1146,1
1147,9
1148,4
1149,14
1150,9
1151,11
1152,5
1153,3
1154,5
1155,0
1156,4
1157,1
1158,8
1159,13
1160,13
1161,11
1162,0
1163,3
1164,2
1165,3
1166,0
1167,0
1168,2
1169,5
1170,3
1171,8
1172,5
1173,0
1174,1
1175,0
1176,3
1177,0
1178,3
1179,11
1180,0
1181,8
1182,2
1183,12
1184,1
1185,12
1186,5
1187,12
1188,14
1189,4
1190,13
1191,12
1192,2
1193,3
1194,12
1195,1
1196,5
1197,1
1198,2
1199,0
1200,1
1201,2
1202,1
1203,5
1204,1
1205,6
1206,4
1207,2
1208,1
1209,0
1210,0
1211,5
1212,0
1213,11
1214,1
1215,11
1216,10
1217,1
1218,5
1219,1
1220,10
1221,6
1222,5
1223,8
1224,1
1225,15
1226,10
1227,13
1228,6
1229,14
1230,11
1231,0
1232,12
1233,1
1234,2
1235,6
1236,1
1237,14
1238,15
1239,14
1240,10
1241,1
1242,5
1243,1
1244,0
1245,0
1246,3
1247,0
1248,2
1249,1
1250,5
1251,3
1252,16
1253,17
1254,0
1255,2
1256,10
1257,5
1258,8
1259,0
1260,12
1261,6
1262,10
1263,8
1264,10
1265,6
1266,0
1267,11
1268,0
1269,2
1270,13
1271,10
1272,14
1273,9
1274,12
1275,7
1276,8
1277,6
1278,1
1279,11
1280,3
1281,3
1282,1
1283,0
1284,7
1285,12
1286,1
1287,14
1288,0
1289,9
1290,5
1291,2
1292,1
1293,0
1294,2
1295,5
1296,11
1297,19
1298,7
1299,6
1300,0
1301,16
1302,11
1303,5
1304,7
1305,7
1306,1
1307,4
1308,2
1309,1
1310,9
1311,1
1312,2
1313,9
1314,3
1315,1
1316,2
1317,9
1318,1
1319,3
1320,12
1321,6
1322,6
1323,1
1324,3
1325,2
1326,4
1327,7
1328,2
1329,3
1330,1
1331,0
1332,6
1333,6
1334,6
1335,2
1336,7
1337,0
1338,1
1339,5
1340,6
1341,9
1342,2
1343,3
1344,11
1345,3
1346,2
1347,0
1348,1
1349,0
1350,1
1351,8
1352,1
1353,5
1354,1
1355,4
1356,18
1357,9
1358,2
1359,1
1360,2
1361,9
1362,7
1363,1
1364,2
1365,0
1366,0
1367,3
1368,6
1369,8
1370,0
1371,13
1372,3
1373,19
1374,8
1375,7
1376,3
1377,5
1378,5
1379,5
1380,18
1381,1
1382,7
1383,1
1384,2
1385,1
1386,13
1387,9
1388,0
1389,0
1390,0
1391,17
1392,2
1393,7
1394,4
1395,4
1396,7
1397,4
1398,18
1399,0
1400,18
1401,11
1402,2
1403,0
1404,3
1405,14
1406,7
1407,14
1408,13
1409,0
1410,1
1411,3
1412,1
1413,4
1414,11
1415,7
1416,18
1417,0
1418,1
1419,1
1420,7
1421,2
1422,0
1423,2
1424,1
1425,9
1426,9
1427,1
1428,1
1429,7
1430,1
1431,11
1432,1
1433,1
1434,2
1435,0
1436,4
1437,1
1438,7
1439,4
1440,11
1441,12
1442,9
1443,1
1444,12
1445,0
1446,4
1447,7
1448,0
1449,0
1450,12
1451,12
1452,1
1453,2
1454,7
1455,4
1456,6
1457,9
1458,3
1459,12
1460,7
1461,7
1462,3
1463,13
1464,0
1465,1
1466,1
1467,7
1468,8
1469,12
1470,0
1471,11
1472,10
1473,3
1474,12
1475,4
1476,6
1477,7
1478,6
1479,1
1480,12
1481,9
1482,2
1483,11
1484,5
1485,2
1486,7
1487,2
1488,12
1489,9
1490,3
1491,1
1492,12
1493,1
1494,5
1495,1
1496,3
1497,6
1498,5
1499,11
