Node,Community
312,20
313,3
314,17
315,1
316,18
317,9
318,0
319,6
320,15
321,16
322,7
323,7
324,4
325,3
326,12
327,7
328,2
329,21
330,3
331,6
332,6
333,1
334,16
335,4
336,17
337,16
338,8
339,0
340,12
341,5
342,8
343,0
344,20
345,13
346,18
347,11
348,0
349,7
350,9
351,9
352,13
353,22
354,21
355,7
356,16
357,3
358,21
359,12
360,20
361,12
362,6
363,13
364,0
365,6
366,4
367,16
368,12
369,15
370,21
371,5
372,4
373,18
374,20
375,5
376,7
377,1
378,21
379,2
380,19
381,16
382,15
383,14
384,0
385,13
386,12
387,11
388,1
389,3
390,3
391,15
392,20
393,21
394,14
395,11
396,12
397,19
398,15
399,1
400,18
401,5
402,14
403,15
404,4
405,0
406,8
407,5
408,15
409,14
410,20
411,17
412,3
413,4
414,5
415,8
416,22
417,10
418,15
419,4
420,0
421,12
422,17
423,6
424,18
425,15
426,1
427,5
428,8
429,22
430,6
431,14
432,15
433,8
434,12
435,17
436,17
437,10
438,12
439,12
440,11
441,14
442,3
443,15
444,18
445,5
446,15
447,3
448,21
449,18
450,0
451,2
452,19
453,11
454,21
455,17
456,16
457,13
458,0
459,4
460,12
461,7
462,3
463,13
464,8
465,11
466,14
467,22
468,7
469,9
470,20
471,22
472,13
473,0
474,22
475,1
476,1
477,18
478,14
479,14
480,12
481,4
482,2
483,2
484,12
485,4
486,15
487,4
488,2
489,20
490,21
491,16
492,4
493,17
494,18
495,4
496,17
497,15
498,20
499,22
500,5
501,16
502,6
503,2
504,4
505,8
506,15
507,14
508,8
509,8
510,18
511,4
512,14
513,17
514,17
515,20
516,5
517,11
518,16
519,0
520,18
521,16
522,17
523,20
524,19
525,18
526,7
527,14
528,16
529,19
530,9
531,20
532,12
533,2
534,8
535,13
536,1
537,2
538,8
539,6
540,3
541,21
542,12
543,8
544,19
545,15
546,12
547,16
548,7
549,17
550,0
551,16
552,4
553,4
554,0
555,19
556,0
557,4
558,18
559,8
560,7
561,19
562,0
563,15
564,6
565,0
566,6
567,2
568,5
569,3
570,17
571,8
572,12
573,17
574,6
575,4
576,4
577,0
578,13
579,18
580,22
581,12
582,20
583,6
584,21
585,6
586,21
587,19
588,11
589,0
590,18
591,5
592,12
593,3
594,22
595,4
596,11
597,11
598,10
599,21
600,17
601,3
602,15
603,6
604,17
605,21
606,14
607,14
608,4
609,12
610,3
611,17
612,21
613,1
614,15
615,8
616,7
617,9
618,18
619,0
620,16
621,17
622,20
623,15
624,6
625,12
626,8
627,12
628,18
629,19
630,9
631,20
632,12
633,12
634,0
635,5
636,21
637,4
638,2
639,0
640,6
641,11
642,20
643,0
644,18
645,4
646,15
647,18
648,12
649,19
650,3
651,3
652,5
653,4
654,18
655,7
656,12
657,2
658,17
659,5
660,4
661,21
662,2
663,11
664,15
665,19
666,17
667,11
668,4
669,1
670,6
671,9
672,10
673,14
674,4
675,19
676,2
677,0
678,17
679,15
680,4
681,21
682,12
683,14
684,8
685,15
686,14
687,19
688,15
689,15
690,21
691,0
692,17
693,17
694,4
695,11
696,18
697,15
698,11
699,5
700,6
701,20
702,21
703,15
704,1
705,18
706,2
707,9
708,0
709,12
710,18
711,7
712,4
713,1
714,12
715,0
716,16
717,4
718,15
719,15
720,18
721,1
722,2
723,18
724,1
725,12
726,18
727,12
728,18
729,14
730,13
731,3
732,14
733,3
734,15
735,7
736,19
737,15
738,3
739,20
740,0
741,0
742,20
743,2
744,7
745,12
746,20
747,12
748,12
749,1
750,18
751,15
752,12
753,17
754,15
755,14
756,2
757,14
758,8
759,21
760,7
761,11
762,19
763,21
764,17
765,3
766,16
767,3
768,18
769,18
770,6
771,18
772,6
773,15
774,16
775,12
776,8
777,4
778,19
779,3
780,3
781,11
782,16
783,21
784,3
785,4
786,21
787,17
788,4
789,0
790,11
791,0
792,17
793,19
794,15
795,14
796,17
797,19
798,17
799,4
800,18
801,14
802,12
803,18
804,4
805,12
806,3
807,5
808,18
809,1
810,8
811,18
812,14
813,22
814,11
815,14
816,21
817,15
818,7
819,12
820,18
821,17
822,15
823,20
824,2
825,20
826,7
827,18
828,15
829,19
830,2
831,1
832,8
833,0
834,12
835,12
836,2
837,20
838,14
839,19
840,21
841,16
842,3
843,4
844,19
845,13
846,4
847,4
848,3
849,12
850,19
851,0
852,12
853,3
854,21
855,13
856,8
857,20
858,15
859,21
860,11
861,7
862,20
863,10
864,13
865,13
866,7
867,5
868,6
869,10
870,8
871,12
872,16
873,6
874,0
875,4
876,1
877,7
878,20
879,5
880,5
881,14
882,12
883,18
884,18
885,17
886,12
887,2
888,4
889,10
890,12
891,6
892,19
893,17
894,14
895,18
896,10
897,3
898,16
899,22
900,8
901,16
902,12
903,16
904,16
905,7
906,16
907,8
908,0
909,17
910,6
911,12
912,4
913,15
914,12
915,18
916,3
917,15
918,18
919,11
920,2
921,3
922,10
923,14
924,4
925,1
926,18
927,4
928,12
929,5
930,8
931,2
932,20
933,3
934,1
935,14
936,4
937,3
938,3
939,14
940,9
941,12
942,2
943,18
944,20
945,12
946,7
947,21
948,15
949,4
950,18
951,21
952,12
953,11
954,16
955,8
956,16
957,15
958,10
959,12
960,14
961,14
962,4
963,12
964,9
965,19
966,18
967,9
968,1
969,18
970,9
971,17
972,18
973,16
974,12
975,8
976,1
977,15
978,8
979,2
980,20
981,18
982,12
983,18
984,12
985,16
986,7
987,3
988,17
989,16
990,18
991,17
992,7
993,6
994,0
995,12
996,5
997,17
998,16
999,20
1000,3
1001,9
1002,20
1003,12
1004,4
1005,4
1006,3
1007,10
1008,22
1009,20
1010,19
1011,21
1012,7
1013,0
1014,16
1015,0
1016,4
1017,10
1018,16
1019,8
1020,17
1021,11
1022,21
1023,7
1024,5
1025,6
1026,22
1027,15
1028,5
1029,15
1030,6
1031,20
1032,6
1033,12
1034,4
1035,12
1036,12
1037,15
1038,22
1039,20
1040,20
1041,4
1042,14
1043,20
1044,4
1045,21
1046,5
1047,17
1048,4
1049,18
1050,12
1051,2
1052,12
1053,17
1054,4
1055,8
1056,12
1057,4
1058,3
1059,17
1060,9
1061,19
1062,5
1063,22
1064,17
1065,20
1066,21
1067,17
1068,4
1069,20
1070,19
1071,18
1072,19
1073,22
1074,14
1075,7
1076,0
1077,14
1078,12
1079,8
1080,16
1081,19
1082,18
1083,6
1084,12
1085,6
1086,5
1087,17
1088,22
1089,18
1090,22
1091,4
1092,2
1093,6
1094,4
1095,12
1096,18
1097,7
1098,6
1099,12
1100,22
1101,7
1102,17
1103,19
1104,5
1105,15
1106,17
1107,18
1108,3
1109,16
1110,6
1111,6
1112,21
1113,19
1114,2
1115,19
1116,16
1117,18
1118,5
1119,18
1120,3
1121,1
1122,12
1123,6
1124,2
1125,15
1126,7
1127,18
1128,12
1129,21
1130,1
1131,5
1132,18
1133,9
1134,3
1135,7
1136,18
1137,4
1138,22
1139,4
1140,20
1141,17
1142,4
1143,11
1144,18
1145,11
1146,12
1147,4
1148,4
1149,12
1150,20
1151,18
1152,12
1153,5
1154,20
1155,3
1156,3
1157,22
1158,16
1159,2
1160,12
1161,15
1162,5
1163,6
1164,15
1165,20
1166,16
1167,5
1168,5
1169,12
1170,4
1171,16
1172,9
1173,18
1174,22
1175,1
1176,3
1177,16
1178,8
1179,22
1180,8
1181,5
1182,21
1183,2
1184,20
1185,0
1186,17
1187,3
1188,16
1189,8
1190,18
1191,6
1192,20
1193,20
1194,1
1195,6
1196,10
1197,4
1198,21
1199,20
1200,19
1201,0
1202,12
1203,2
1204,11
1205,4
1206,16
1207,20
1208,9
1209,15
1210,15
1211,21
1212,12
1213,6
1214,3
1215,8
1216,12
1217,6
1218,11
1219,20
1220,15
1221,1
1222,7
1223,4
1224,5
1225,6
1226,3
1227,15
1228,12
1229,16
1230,22
1231,3
1232,4
1233,8
1234,1
1235,6
1236,20
1237,11
1238,21
1239,17
1240,17
1241,11
1242,22
1243,12
1244,5
1245,19
1246,4
1247,16
1248,6
1249,1
1250,8
1251,17
1252,4
1253,0
1254,16
1255,22
1256,5
1257,5
1258,10
1259,4
1260,4
1261,14
1262,19
1263,6
1264,19
1265,17
1266,3
1267,6
1268,19
1269,21
1270,5
1271,19
1272,5
1273,15
1274,19
1275,18
1276,16
1277,16
1278,8
1279,5
1280,2
1281,1
1282,0
1283,15
1284,18
1285,21
1286,18
1287,8
1288,9
1289,16
1290,1
1291,2
1292,7
1293,15
1294,14
1295,1
1296,11
1297,2
1298,15
1299,17
1300,12
1301,3
1302,6
1303,5
1304,15
1305,4
1306,8
1307,21
1308,0
1309,6
1310,1
1311,20
1312,11
1313,22
1314,0
1315,17
1316,19
1317,2
1318,4
1319,16
1320,16
1321,19
1322,2
1323,0
1324,10
1325,5
1326,3
1327,4
1328,16
1329,6
1330,18
1331,18
1332,2
1333,12
1334,12
1335,3
1336,14
1337,6
1338,9
1339,3
1340,12
1341,7
1342,9
1343,11
1344,1
1345,19
1346,21
1347,6
1348,19
1349,4
1350,8
1351,17
1352,16
1353,0
1354,12
1355,2
1356,12
1357,12
1358,15
1359,8
1360,0
1361,21
1362,16
1363,15
1364,16
1365,18
1366,18
1367,20
1368,11
1369,4
1370,20
1371,17
1372,11
1373,21
1374,19
1375,17
1376,14
1377,16
1378,15
1379,19
1380,18
1381,18
1382,9
1383,4
1384,14
1385,4
1386,15
1387,0
1388,18
1389,0
1390,13
1391,17
1392,11
1393,3
1394,22
1395,3
1396,16
1397,1
1398,15
1399,7
1400,1
1401,15
1402,20
1403,0
1404,4
1405,12
1406,15
1407,12
1408,1
1409,12
1410,11
1411,12
1412,7
1413,2
1414,12
1415,1
1416,12
1417,7
1418,22
1419,1
1420,7
1421,18
1422,3
1423,12
1424,4
1425,4
1426,15
1427,11
1428,12
1429,15
1430,3
1431,2
1432,10
1433,0
1434,12
1435,21
1436,13
1437,2
1438,4
1439,15
1440,12
1441,19
1442,21
1443,5
1444,19
1445,6
1446,18
1447,1
1448,18
1449,11
1450,11
1451,12
1452,16
1453,13
1454,18
1455,4
1456,2
1457,0
1458,16
1459,14
1460,18
1461,6
1462,18
1463,9
1464,5
1465,3
1466,17
1467,2
1468,6
1469,0
1470,1
1471,21
1472,3
1473,20
1474,18
1475,4
1476,8
1477,9
1478,6
1479,20
1480,7
1481,13
1482,3
1483,16
1484,21
1485,4
1486,19
1487,8
1488,6
1489,16
1490,4
1491,5
1492,4
1493,3
1494,3
1495,1
1496,3
1497,9
1498,18
1499,6
