Node,Community
927,5
928,0
929,6
930,15
931,13
932,2
933,3
934,7
935,12
936,5
937,2
938,19
939,12
940,7
941,4
942,14
943,8
944,3
945,10
946,5
947,3
948,1
949,5
950,6
951,13
952,4
953,9
954,4
955,1
956,6
957,1
958,4
959,6
960,9
961,9
962,9
963,3
964,14
965,4
966,2
967,3
968,8
969,0
970,1
971,15
972,2
973,1
974,9
975,17
976,5
977,11
978,1
979,10
980,8
981,6
982,9
983,0
984,0
985,6
986,2
987,4
988,1
989,4
990,3
991,7
992,1
993,7
994,0
995,1
996,14
997,10
998,4
999,13
1000,13
1001,7
1002,7
1003,10
1004,11
1005,0
1006,8
1007,4
1008,1
1009,2
1010,0
1011,0
1012,14
1013,2
1014,4
1015,14
1016,7
1017,10
1018,4
1019,1
1020,7
1021,11
1022,7
1023,14
1024,5
1025,8
1026,1
1027,11
1028,19
1029,18
1030,1
1031,5
1032,1
1033,5
1034,5
1035,12
1036,3
1037,1
1038,3
1039,3
1040,11
1041,5
1042,12
1043,10
1044,0
1045,3
1046,9
1047,2
1048,0
1049,5
1050,5
1051,3
1052,2
1053,2
1054,10
1055,18
1056,4
1057,0
1058,13
1059,9
1060,17
1061,2
1062,6
1063,1
1064,2
1065,2
1066,0
1067,4
1068,2
1069,3
1070,18
1071,16
1072,2
1073,12
1074,1
1075,13
1076,8
1077,7
1078,6
1079,3
1080,1
1081,4
1082,6
1083,11
1084,6
1085,10
1086,4
1087,2
1088,1
1089,10
1090,7
1091,5
1092,14
1093,7
1094,5
1095,2
1096,2
1097,17
1098,1
1099,4
1100,16
1101,13
1102,2
1103,0
1104,4
1105,3
1106,7
1107,6
1108,8
1109,9
1110,1
1111,6
1112,0
1113,4
1114,1
1115,6
1116,9
1117,0
1118,5
1119,6
1120,19
1121,5
1122,5
1123,7
1124,14
1125,1
1126,2
1127,0
1128,0
1129,2
1130,8
1131,6
1132,0
1133,14
1134,4
1135,11
1136,0
1137,9
1138,3
1139,0
1140,3
1141,4
1142,0
1143,19
1144,14
1145,5
1146,5
1147,5
1148,0
1149,9
1150,7
1151,17
1152,10
1153,13
1154,8
1155,3
1156,0
1157,16
1158,16
1159,10
1160,12
1161,18
1162,7
1163,1
1164,1
1165,8
1166,15
1167,19
1168,9
1169,2
1170,0
1171,4
1172,3
1173,0
1174,16
1175,2
1176,0
1177,4
1178,6
1179,12
1180,6
1181,7
1182,0
1183,3
1184,11
1185,6
1186,2
1187,8
1188,0
1189,2
1190,16
1191,12
1192,3
1193,8
1194,0
1195,8
1196,0
1197,5
1198,13
1199,13
1200,3
1201,5
1202,3
1203,3
1204,13
1205,0
1206,1
1207,3
1208,3
1209,1
1210,4
1211,0
1212,9
1213,0
1214,5
1215,1
1216,0
1217,1
1218,10
1219,3
1220,18
1221,11
1222,5
1223,9
1224,4
1225,1
1226,16
1227,1
1228,6
1229,16
1230,1
1231,2
1232,9
1233,6
1234,13
1235,12
1236,10
1237,0
1238,0
1239,15
1240,2
1241,11
1242,1
1243,12
1244,4
1245,9
1246,0
1247,6
1248,1
1249,8
1250,12
1251,7
1252,0
1253,16
1254,4
1255,1
1256,0
1257,14
1258,10
1259,0
1260,0
1261,1
1262,4
1263,5
1264,9
1265,2
1266,5
1267,2
1268,14
1269,7
1270,14
1271,0
1272,14
1273,1
1274,0
1275,6
1276,15
1277,1
1278,6
1279,5
1280,1
1281,2
1282,6
1283,11
1284,0
1285,13
1286,2
1287,4
1288,3
1289,9
1290,0
1291,5
1292,17
1293,4
1294,9
1295,2
1296,11
1297,10
1298,11
1299,2
1300,4
1301,8
1302,14
1303,5
1304,1
1305,3
1306,5
1307,3
1308,5
1309,14
1310,13
1311,10
1312,13
1313,1
1314,0
1315,2
1316,6
1317,11
1318,5
1319,4
1320,1
1321,3
1322,12
1323,5
1324,4
1325,5
1326,0
1327,5
1328,6
1329,6
1330,3
1331,12
1332,12
1333,6
1334,2
1335,3
1336,1
1337,10
1338,3
1339,18
1340,3
1341,17
1342,17
1343,19
1344,1
1345,4
1346,13
1347,1
1348,0
1349,5
1350,0
1351,11
1352,9
1353,1
1354,3
1355,5
1356,0
1357,3
1358,12
1359,3
1360,2
1361,7
1362,4
1363,1
1364,4
1365,6
1366,17
1367,10
1368,4
1369,5
1370,3
1371,17
1372,3
1373,3
1374,4
1375,2
1376,10
1377,19
1378,11
1379,3
1380,2
1381,6
1382,1
1383,7
1384,0
1385,0
1386,1
1387,1
1388,17
1389,1
1390,16
1391,1
1392,11
1393,16
1394,1
1395,16
1396,0
1397,2
1398,1
1399,2
1400,8
1401,3
1402,7
1403,17
1404,5
1405,6
1406,1
1407,3
1408,13
1409,12
1410,4
1411,3
1412,1
1413,0
1414,5
1415,5
1416,2
1417,2
1418,1
1419,2
1420,2
1421,16
1422,8
1423,6
1424,0
1425,5
1426,18
1427,4
1428,12
1429,6
1430,11
1431,14
1432,4
1433,3
1434,9
1435,0
1436,11
1437,3
1438,5
1439,3
1440,3
1441,6
1442,4
1443,0
1444,4
1445,1
1446,17
1447,0
1448,15
1449,3
1450,15
1451,3
1452,9
1453,1
1454,0
1455,5
1456,3
1457,1
1458,4
1459,15
1460,6
1461,1
1462,0
1463,7
1464,8
1465,4
1466,2
1467,6
1468,1
1469,6
1470,2
1471,0
1472,4
1473,7
1474,0
1475,16
1476,1
1477,3
1478,2
1479,7
1480,3
1481,7
1482,4
1483,0
1484,0
1485,9
1486,4
1487,9
1488,1
1489,4
1490,18
1491,4
1492,5
1493,2
1494,11
1495,2
1496,16
1497,3
1498,0
1499,2
