Node,Community
299,0
300,20
301,8
302,19
303,7
304,3
305,15
306,2
307,18
308,12
309,10
310,14
311,13
312,0
313,1
314,0
315,5
316,7
317,4
318,0
319,16
320,19
321,2
322,12
323,5
324,5
325,7
326,9
327,12
328,1
329,7
330,2
331,7
332,1
333,0
334,1
335,0
336,9
337,2
338,1
339,7
340,1
341,7
342,16
343,0
344,9
345,20
346,1
347,12
348,9
349,8
350,2
351,3
352,15
353,10
354,12
355,2
356,2
357,12
358,3
359,9
360,11
361,3
362,6
363,5
364,18
365,1
366,16
367,2
368,18
369,18
370,12
371,2
372,7
373,13
374,1
375,5
376,1
377,6
378,2
379,3
380,0
381,14
382,3
383,5
384,2
385,1
386,3
387,17
388,17
389,10
390,1
391,21
392,6
393,3
394,2
395,6
396,4
397,11
398,9
399,10
400,2
401,2
402,10
403,3
404,2
405,9
406,11
407,5
408,3
409,12
410,1
411,11
412,4
413,4
414,6
415,1
416,8
417,13
418,0
419,15
420,14
421,1
422,9
423,3
424,5
425,0
426,9
427,14
428,4
429,10
430,15
431,13
432,0
433,1
434,5
435,1
436,3
437,10
438,5
439,10
440,19
441,1
442,7
443,10
444,4
445,8
446,17
447,6
448,0
449,13
450,3
451,13
452,1
453,12
454,5
455,3
456,20
457,9
458,3
459,17
460,1
461,2
462,1
463,0
464,0
465,15
466,13
467,8
468,9
469,1
470,2
471,9
472,0
473,11
474,12
475,0
476,3
477,6
478,4
479,1
480,0
481,18
482,0
483,3
484,6
485,2
486,7
487,11
488,4
489,11
490,0
491,8
492,4
493,0
494,3
495,2
496,19
497,2
498,1
499,7
500,6
501,10
502,6
503,3
504,1
505,15
506,0
507,8
508,1
509,0
510,18
511,4
512,6
513,14
514,3
515,10
516,11
517,6
518,0
519,7
520,16
521,1
522,4
523,5
524,1
525,2
526,6
527,10
528,2
529,2
530,3
531,18
532,11
533,1
534,6
535,4
536,11
537,7
538,16
539,1
540,11
541,0
542,0
543,20
544,2
545,7
546,14
547,2
548,2
549,3
550,0
551,3
552,11
553,5
554,16
555,7
556,0
557,1
558,1
559,0
560,1
561,2
562,19
563,12
564,0
565,8
566,1
567,2
568,11
569,10
570,5
571,4
572,1
573,2
574,8
575,0
576,8
577,3
578,13
579,5
580,0
581,18
582,7
583,8
584,1
585,4
586,14
587,5
588,14
589,11
590,5
591,4
592,13
593,10
594,6
595,8
596,3
597,9
598,10
599,8
600,16
601,15
602,3
603,16
604,6
605,7
606,2
607,2
608,9
609,8
610,16
611,1
612,15
613,3
614,13
615,1
616,13
617,19
618,5
619,0
620,0
621,1
622,8
623,12
624,9
625,7
626,1
627,18
628,5
629,10
630,7
631,2
632,11
633,17
634,4
635,2
636,6
637,17
638,0
639,9
640,4
641,7
642,1
643,1
644,16
645,8
646,1
647,2
648,10
649,18
650,2
651,0
652,6
653,9
654,4
655,18
656,8
657,10
658,9
659,14
660,9
661,2
662,11
663,4
664,7
665,5
666,7
667,1
668,10
669,7
670,0
671,7
672,6
673,2
674,1
675,17
676,17
677,3
678,0
679,1
680,8
681,2
682,6
683,5
684,4
685,17
686,11
687,5
688,4
689,0
690,2
691,13
692,17
693,13
694,8
695,19
696,2
697,3
698,6
699,0
700,4
701,8
702,3
703,16
704,9
705,6
706,2
707,9
708,7
709,2
710,2
711,10
712,17
713,5
714,2
715,6
716,15
717,0
718,14
719,1
720,5
721,10
722,4
723,14
724,0
725,11
726,8
727,7
728,4
729,3
730,6
731,16
732,4
733,1
734,13
735,3
736,2
737,15
738,3
739,3
740,13
741,0
742,4
743,5
744,13
745,2
746,1
747,15
748,13
749,3
750,12
751,9
752,4
753,15
754,17
755,9
756,1
757,5
758,4
759,2
760,7
761,5
762,7
763,4
764,8
765,2
766,7
767,9
768,4
769,7
770,3
771,2
772,0
773,13
774,7
775,8
776,0
777,0
778,4
779,3
780,5
781,10
782,11
783,7
784,3
785,4
786,4
787,3
788,20
789,14
790,11
791,8
792,7
793,11
794,4
795,10
796,6
797,5
798,6
799,18
800,9
801,3
802,5
803,0
804,10
805,1
806,15
807,4
808,4
809,2
810,6
811,6
812,5
813,2
814,2
815,2
816,1
817,7
818,0
819,3
820,9
821,2
822,14
823,16
824,1
825,2
826,17
827,1
828,10
829,0
830,15
831,5
832,1
833,7
834,8
835,9
836,10
837,16
838,2
839,1
840,19
841,14
842,3
843,3
844,0
845,2
846,3
847,6
848,16
849,22
850,3
851,9
852,5
853,16
854,8
855,3
856,16
857,17
858,15
859,1
860,3
861,0
862,1
863,12
864,6
865,3
866,5
867,3
868,3
869,11
870,6
871,3
872,4
873,14
874,0
875,1
876,12
877,20
878,3
879,11
880,17
881,12
882,11
883,4
884,11
885,3
886,17
887,0
888,5
889,5
890,14
891,4
892,6
893,16
894,10
895,5
896,12
897,10
898,4
899,17
900,4
901,9
902,16
903,2
904,8
905,2
906,8
907,2
908,20
909,12
910,1
911,3
912,4
913,12
914,0
915,4
916,15
917,2
918,8
919,15
920,0
921,1
922,4
923,0
924,12
925,1
926,4
927,1
928,2
929,4
930,9
931,0
932,12
933,5
934,10
935,4
936,1
937,16
938,11
939,4
940,6
941,0
942,1
943,6
944,3
945,6
946,1
947,6
948,13
949,16
950,4
951,1
952,7
953,6
954,15
955,0
956,9
957,18
958,5
959,3
960,4
961,20
962,5
963,0
964,11
965,11
966,20
967,11
968,19
969,2
970,2
971,4
972,1
973,12
974,5
975,0
976,4
977,2
978,3
979,0
980,0
981,0
982,0
983,15
984,7
985,0
986,6
987,3
988,9
989,0
990,5
991,1
992,1
993,0
994,4
995,2
996,14
997,6
998,5
999,4
1000,2
1001,15
1002,6
1003,13
1004,7
1005,14
1006,10
1007,11
1008,8
1009,1
1010,14
1011,3
1012,0
1013,2
1014,7
1015,9
1016,8
1017,6
1018,5
1019,2
1020,2
1021,13
1022,2
1023,2
1024,9
1025,2
1026,3
1027,3
1028,9
1029,19
1030,0
1031,2
1032,2
1033,9
1034,19
1035,1
1036,9
1037,18
1038,10
1039,0
1040,1
1041,2
1042,0
1043,4
1044,13
1045,0
1046,2
1047,4
1048,2
1049,10
1050,12
1051,7
1052,5
1053,5
1054,2
1055,16
1056,6
1057,6
1058,2
1059,0
1060,19
1061,8
1062,17
1063,15
1064,7
1065,11
1066,3
1067,0
1068,11
1069,12
1070,3
1071,20
1072,0
1073,18
1074,3
1075,4
1076,1
1077,2
1078,7
1079,2
1080,7
1081,8
1082,5
1083,7
1084,1
1085,9
1086,7
1087,5
1088,0
1089,2
1090,8
1091,0
1092,8
1093,3
1094,1
1095,5
1096,14
1097,6
1098,12
1099,11
1100,17
1101,10
1102,2
1103,0
1104,18
1105,20
1106,3
1107,18
1108,15
1109,0
1110,0
1111,5
1112,2
1113,2
1114,3
1115,6
1116,9
1117,19
1118,5
1119,4
1120,2
1121,0
1122,1
1123,7
1124,0
1125,3
1126,9
1127,4
1128,1
1129,5
1130,4
1131,19
1132,7
1133,2
1134,1
1135,4
1136,5
1137,6
1138,4
1139,10
1140,9
1141,9
1142,16
1143,7
1144,9
1145,0
1146,3
1147,2
1148,3
1149,3
1150,2
1151,0
1152,12
1153,16
1154,0
1155,6
1156,4
1157,2
1158,20
1159,0
1160,1
1161,4
1162,0
1163,0
1164,2
1165,4
1166,1
1167,4
1168,5
1169,6
1170,19
1171,13
1172,5
1173,12
1174,5
1175,1
1176,2
1177,1
1178,1
1179,4
1180,8
1181,23
1182,12
1183,0
1184,0
1185,1
1186,2
1187,7
1188,6
1189,1
1190,12
1191,6
1192,5
1193,7
1194,0
1195,3
1196,4
1197,1
1198,11
1199,0
1200,2
1201,20
1202,6
1203,18
1204,2
1205,0
1206,9
1207,4
1208,5
1209,19
1210,0
1211,3
1212,4
1213,0
1214,4
1215,18
1216,2
1217,3
1218,5
1219,4
1220,0
1221,0
1222,11
1223,8
1224,14
1225,10
1226,7
1227,0
1228,11
1229,1
1230,15
1231,11
1232,5
1233,1
1234,19
1235,2
1236,2
1237,12
1238,14
1239,8
1240,10
1241,0
1242,12
1243,1
1244,10
1245,6
1246,13
1247,1
1248,20
1249,17
1250,20
1251,12
1252,0
1253,0
1254,6
1255,17
1256,5
1257,20
1258,14
1259,13
1260,5
1261,8
1262,0
1263,13
1264,0
1265,7
1266,18
1267,11
1268,6
1269,7
1270,12
1271,8
1272,1
1273,4
1274,5
1275,20
1276,3
1277,8
1278,0
1279,0
1280,2
1281,0
1282,7
1283,10
1284,10
1285,4
1286,3
1287,10
1288,0
1289,1
1290,20
1291,0
1292,15
1293,4
1294,2
1295,16
1296,5
1297,13
1298,3
1299,10
1300,2
1301,14
1302,16
1303,0
1304,2
1305,7
1306,19
1307,6
1308,1
1309,12
1310,4
1311,6
1312,4
1313,3
1314,2
1315,1
1316,13
1317,0
1318,1
1319,0
1320,4
1321,0
1322,10
1323,4
1324,3
1325,1
1326,2
1327,13
1328,2
1329,3
1330,8
1331,9
1332,4
1333,3
1334,19
1335,10
1336,0
1337,12
1338,1
1339,0
1340,1
1341,12
1342,1
1343,14
1344,13
1345,3
1346,0
1347,12
1348,1
1349,3
1350,5
1351,3
1352,13
1353,4
1354,11
1355,1
1356,6
1357,0
1358,3
1359,13
1360,1
1361,13
1362,8
1363,2
1364,0
1365,3
1366,1
1367,0
1368,12
1369,0
1370,4
1371,18
1372,0
1373,7
1374,4
1375,0
1376,13
1377,1
1378,4
1379,2
1380,11
1381,17
1382,6
1383,2
1384,20
1385,7
1386,10
1387,4
1388,7
1389,7
1390,5
1391,14
1392,1
1393,4
1394,13
1395,4
1396,0
1397,7
1398,10
1399,7
1400,3
1401,4
1402,4
1403,1
1404,10
1405,3
1406,13
1407,3
1408,13
1409,15
1410,3
1411,3
1412,17
1413,8
1414,18
1415,1
1416,12
1417,3
1418,12
1419,0
1420,15
1421,5
1422,1
1423,2
1424,3
1425,6
1426,2
1427,1
1428,7
1429,1
1430,1
1431,10
1432,3
1433,9
1434,3
1435,1
1436,16
1437,14
1438,6
1439,16
1440,1
1441,7
1442,14
1443,18
1444,4
1445,12
1446,11
1447,16
1448,6
1449,20
1450,18
1451,2
1452,6
1453,9
1454,0
1455,5
1456,6
1457,4
1458,0
1459,17
1460,17
1461,18
1462,5
1463,11
1464,5
1465,5
1466,10
1467,8
1468,3
1469,2
1470,18
1471,24
1472,5
1473,1
1474,17
1475,19
1476,4
1477,15
1478,9
1479,20
1480,2
1481,5
1482,6
1483,1
1484,11
1485,3
1486,0
1487,3
1488,20
1489,6
1490,0
1491,1
1492,4
1493,4
1494,17
1495,12
1496,10
1497,13
1498,1
1499,1
