Node,Community
615,3
616,21
617,8
618,20
619,18
620,16
621,4
622,20
623,7
624,8
625,16
626,3
627,0
628,5
629,17
630,20
631,6
632,12
633,19
634,0
635,3
636,10
637,18
638,20
639,8
640,6
641,15
642,16
643,8
644,7
645,8
646,12
647,5
648,3
649,18
650,5
651,20
652,4
653,3
654,4
655,12
656,9
657,3
658,18
659,15
660,16
661,7
662,7
663,18
664,5
665,16
666,21
667,10
668,21
669,3
670,20
671,7
672,10
673,20
674,21
675,20
676,11
677,21
678,18
679,21
680,17
681,12
682,11
683,16
684,11
685,0
686,5
687,18
688,4
689,12
690,16
691,9
692,8
693,1
694,9
695,18
696,3
697,15
698,18
699,10
700,3
701,14
702,1
703,18
704,10
705,20
706,4
707,21
708,21
709,7
710,10
711,10
712,8
713,18
714,15
715,16
716,4
717,10
718,21
719,15
720,1
721,0
722,0
723,21
724,21
725,16
726,14
727,0
728,18
729,15
730,10
731,3
732,4
733,18
734,7
735,6
736,4
737,17
738,12
739,9
740,3
741,6
742,12
743,0
744,18
745,13
746,6
747,1
748,16
749,4
750,21
751,9
752,11
753,16
754,8
755,13
756,0
757,9
758,10
759,19
760,21
761,12
762,4
763,9
764,14
765,3
766,21
767,5
768,16
769,0
770,15
771,1
772,20
773,14
774,1
775,13
776,20
777,5
778,9
779,11
780,21
781,7
782,21
783,3
784,13
785,20
786,21
787,16
788,21
789,21
790,3
791,18
792,16
793,5
794,7
795,8
796,10
797,21
798,18
799,3
800,9
801,3
802,1
803,10
804,19
805,4
806,9
807,11
808,8
809,16
810,7
811,3
812,13
813,20
814,13
815,18
816,10
817,9
818,12
819,1
820,0
821,13
822,1
823,5
824,0
825,9
826,16
827,20
828,1
829,21
830,11
831,17
832,6
833,9
834,20
835,13
836,11
837,0
838,10
839,3
840,21
841,9
842,4
843,0
844,20
845,9
846,17
847,3
848,3
849,4
850,16
851,15
852,9
853,8
854,4
855,5
856,21
857,9
858,0
859,18
860,15
861,13
862,18
863,17
864,9
865,20
866,11
867,17
868,11
869,18
870,15
871,21
872,15
873,3
874,4
875,19
876,16
877,0
878,0
879,9
880,3
881,4
882,20
883,21
884,14
885,8
886,20
887,10
888,8
889,6
890,7
891,16
892,18
893,8
894,4
895,10
896,16
897,0
898,21
899,3
900,4
901,4
902,8
903,5
904,0
905,6
906,17
907,11
908,5
909,10
910,21
911,3
912,12
913,8
914,12
915,3
916,16
917,11
918,9
919,15
920,11
921,16
922,21
923,20
924,11
925,10
926,10
927,20
928,10
929,20
930,21
931,11
932,18
933,1
934,18
935,1
936,21
937,16
938,3
939,20
940,3
941,12
942,13
943,1
944,16
945,19
946,21
947,8
948,9
949,10
950,11
951,12
952,8
953,3
954,9
955,13
956,18
957,8
958,17
959,10
960,20
961,12
962,7
963,8
964,21
965,20
966,20
967,11
968,7
969,21
970,19
971,17
972,10
973,9
974,20
975,20
976,1
977,21
978,15
979,14
980,14
981,11
982,0
983,5
984,8
985,3
986,15
987,7
988,12
989,21
990,15
991,5
992,7
993,9
994,11
995,3
996,1
997,13
998,5
999,1
1000,16
1001,21
1002,20
1003,10
1004,9
1005,18
1006,14
1007,11
1008,10
1009,10
1010,20
1011,3
1012,11
1013,20
1014,16
1015,13
1016,3
1017,0
1018,1
1019,20
1020,11
1021,8
1022,4
1023,18
1024,0
1025,5
1026,3
1027,0
1028,5
1029,20
1030,3
1031,1
1032,10
1033,18
1034,12
1035,19
1036,8
1037,8
1038,20
1039,21
1040,18
1041,11
1042,20
1043,10
1044,18
1045,15
1046,4
1047,11
1048,16
1049,5
1050,1
1051,9
1052,13
1053,18
1054,7
1055,21
1056,3
1057,9
1058,4
1059,18
1060,1
1061,1
1062,18
1063,8
1064,6
1065,10
1066,11
1067,15
1068,18
1069,8
1070,8
1071,12
1072,4
1073,9
1074,0
1075,3
1076,21
1077,8
1078,4
1079,11
1080,12
1081,18
1082,18
1083,8
1084,16
1085,7
1086,21
1087,19
1088,9
1089,3
1090,16
1091,3
1092,15
1093,11
1094,0
1095,9
1096,5
1097,15
1098,3
1099,18
1100,13
1101,7
1102,16
1103,11
1104,12
1105,11
1106,18
1107,5
1108,6
1109,3
1110,3
1111,13
1112,18
1113,10
1114,9
1115,20
1116,0
1117,21
1118,17
1119,4
1120,7
1121,7
1122,1
1123,12
1124,16
1125,20
1126,11
1127,1
1128,6
1129,7
1130,6
1131,0
1132,1
1133,0
1134,21
1135,9
1136,20
1137,7
1138,12
1139,16
1140,0
1141,18
1142,5
1143,18
1144,11
1145,18
1146,16
1147,10
1148,17
1149,3
1150,7
1151,1
1152,21
1153,1
1154,1
1155,13
1156,11
1157,18
1158,11
1159,0
1160,0
1161,14
1162,21
1163,10
1164,1
1165,0
1166,18
1167,4
1168,0
1169,11
1170,18
1171,12
1172,14
1173,9
1174,5
1175,9
1176,13
1177,21
1178,3
1179,0
1180,3
1181,3
1182,7
1183,12
1184,3
1185,3
1186,3
1187,20
1188,15
1189,5
1190,21
1191,9
1192,1
1193,0
1194,16
1195,6
1196,14
1197,12
1198,10
1199,20
1200,10
1201,18
1202,3
1203,20
1204,19
1205,13
1206,7
1207,10
1208,16
1209,9
1210,16
1211,8
1212,12
1213,13
1214,8
1215,9
1216,20
1217,16
1218,8
1219,9
1220,0
1221,0
1222,15
1223,16
1224,7
1225,20
1226,4
1227,3
1228,18
1229,0
1230,8
1231,18
1232,11
1233,10
1234,4
1235,16
1236,17
1237,3
1238,16
1239,8
1240,5
1241,9
1242,4
1243,16
1244,18
1245,12
1246,17
1247,21
1248,6
1249,4
1250,6
1251,5
1252,15
1253,6
1254,13
1255,6
1256,3
1257,7
1258,1
1259,14
1260,8
1261,5
1262,21
1263,1
1264,15
1265,4
1266,20
1267,4
1268,4
1269,18
1270,9
1271,21
1272,11
1273,3
1274,21
1275,5
1276,14
1277,0
1278,6
1279,0
1280,16
1281,10
1282,18
1283,8
1284,21
1285,7
1286,16
1287,12
1288,5
1289,18
1290,16
1291,16
1292,8
1293,21
1294,7
1295,22
1296,8
1297,6
1298,0
1299,10
1300,18
1301,3
1302,1
1303,9
1304,5
1305,0
1306,16
1307,8
1308,8
1309,16
1310,12
1311,5
1312,18
1313,14
1314,18
1315,10
1316,12
1317,10
1318,21
1319,3
1320,20
1321,16
1322,11
1323,19
1324,4
1325,12
1326,0
1327,10
1328,21
1329,19
1330,21
1331,11
1332,21
1333,0
1334,12
1335,11
1336,0
1337,20
1338,12
1339,18
1340,5
1341,3
1342,19
1343,16
1344,13
1345,16
1346,3
1347,1
1348,9
1349,15
1350,16
1351,12
1352,21
1353,9
1354,4
1355,18
1356,4
1357,5
1358,1
1359,4
1360,20
1361,8
1362,0
1363,10
1364,4
1365,1
1366,7
1367,12
1368,11
1369,3
1370,16
1371,10
1372,0
1373,1
1374,9
1375,20
1376,20
1377,10
1378,12
1379,8
1380,10
1381,5
1382,20
1383,11
1384,21
1385,9
1386,6
1387,11
1388,3
1389,8
1390,18
1391,0
1392,0
1393,0
1394,18
1395,20
1396,10
1397,8
1398,18
1399,16
1400,16
1401,12
1402,15
1403,5
1404,18
1405,5
1406,18
1407,8
1408,21
1409,19
1410,18
1411,20
1412,8
1413,3
1414,18
1415,15
1416,8
1417,15
1418,15
1419,18
1420,3
1421,9
1422,16
1423,13
1424,18
1425,9
1426,10
1427,3
1428,3
1429,3
1430,4
1431,20
1432,0
1433,20
1434,20
1435,18
1436,4
1437,14
1438,19
1439,0
1440,1
1441,10
1442,8
1443,19
1444,21
1445,13
1446,3
1447,16
1448,0
1449,11
1450,12
1451,4
1452,3
1453,3
1454,9
1455,5
1456,3
1457,20
1458,18
1459,12
1460,4
1461,21
1462,10
1463,8
1464,8
1465,16
1466,15
1467,9
1468,16
1469,3
1470,11
1471,20
1472,16
1473,18
1474,16
1475,21
1476,1
1477,10
1478,10
1479,6
1480,6
1481,21
1482,9
1483,21
1484,5
1485,9
1486,21
1487,21
1488,11
1489,21
1490,3
1491,6
1492,10
1493,7
1494,4
1495,10
1496,10
1497,20
1498,3
1499,15
