Node,Community
306,12
307,14
308,1
309,1
310,4
311,12
312,1
313,13
314,8
315,11
316,0
317,3
318,0
319,8
320,6
321,3
322,4
323,1
324,0
325,0
326,9
327,0
328,11
329,6
330,8
331,4
332,16
333,10
334,1
335,7
336,4
337,12
338,18
339,6
340,5
341,14
342,3
343,8
344,5
345,4
346,10
347,9
348,8
349,1
350,1
351,13
352,7
353,4
354,4
355,4
356,5
357,0
358,0
359,3
360,8
361,8
362,10
363,1
364,6
365,4
366,5
367,8
368,3
369,16
370,4
371,1
372,0
373,12
374,13
375,14
376,8
377,14
378,6
379,0
380,14
381,5
382,2
383,3
384,13
385,1
386,1
387,17
388,7
389,15
390,6
391,16
392,7
393,12
394,8
395,4
396,3
397,6
398,13
399,1
400,9
401,6
402,3
403,13
404,5
405,16
406,10
407,1
408,3
409,5
410,11
411,11
412,0
413,8
414,2
415,6
416,10
417,2
418,7
419,2
420,11
421,0
422,1
423,11
424,0
425,9
426,8
427,4
428,0
429,0
430,14
431,4
432,6
433,5
434,5
435,3
436,15
437,0
438,1
439,6
440,1
441,1
442,17
443,10
444,2
445,5
446,12
447,3
448,11
449,10
450,6
451,10
452,4
453,12
454,7
455,17
456,11
457,2
458,9
459,13
460,6
461,2
462,0
463,10
464,4
465,12
466,3
467,1
468,0
469,9
470,1
471,3
472,15
473,0
474,14
475,9
476,5
477,3
478,5
479,18
480,17
481,14
482,4
483,16
484,14
485,1
486,0
487,11
488,1
489,12
490,0
491,7
492,7
493,2
494,0
495,9
496,15
497,2
498,0
499,1
500,8
501,0
502,0
503,7
504,14
505,8
506,1
507,10
508,1
509,4
510,2
511,10
512,0
513,11
514,0
515,6
516,3
517,6
518,7
519,12
520,17
521,11
522,7
523,13
524,11
525,2
526,8
527,8
528,12
529,2
530,5
531,9
532,12
533,6
534,0
535,18
536,2
537,0
538,3
539,9
540,7
541,7
542,14
543,4
544,7
545,10
546,10
547,12
548,2
549,9
550,7
551,9
552,0
553,1
554,11
555,9
556,14
557,11
558,11
559,6
560,14
561,8
562,0
563,0
564,2
565,10
566,4
567,13
568,0
569,3
570,6
571,9
572,4
573,12
574,14
575,16
576,0
577,0
578,2
579,0
580,0
581,8
582,11
583,2
584,2
585,15
586,1
587,13
588,0
589,7
590,9
591,13
592,6
593,11
594,12
595,7
596,3
597,14
598,0
599,5
600,3
601,13
602,9
603,5
604,6
605,7
606,15
607,16
608,4
609,13
610,1
611,9
612,6
613,3
614,10
615,6
616,7
617,3
618,5
619,12
620,0
621,12
622,8
623,10
624,3
625,0
626,10
627,15
628,1
629,8
630,1
631,4
632,14
633,10
634,4
635,7
636,8
637,10
638,9
639,12
640,12
641,2
642,13
643,17
644,10
645,7
646,7
647,2
648,18
649,6
650,2
651,3
652,2
653,7
654,1
655,2
656,1
657,17
658,9
659,13
660,11
661,1
662,8
663,11
664,3
665,4
666,11
667,1
668,4
669,4
670,2
671,11
672,8
673,6
674,5
675,0
676,15
677,2
678,9
679,7
680,6
681,8
682,2
683,1
684,13
685,11
686,2
687,12
688,4
689,2
690,16
691,4
692,3
693,0
694,9
695,7
696,1
697,1
698,5
699,11
700,13
701,15
702,6
703,8
704,0
705,0
706,1
707,8
708,7
709,1
710,1
711,8
712,7
713,4
714,7
715,14
716,5
717,8
718,5
719,12
720,15
721,5
722,8
723,2
724,5
725,17
726,1
727,17
728,1
729,5
730,14
731,5
732,1
733,3
734,11
735,2
736,8
737,8
738,8
739,16
740,2
741,2
742,7
743,3
744,12
745,18
746,7
747,3
748,10
749,2
750,0
751,3
752,8
753,18
754,0
755,3
756,3
757,5
758,2
759,6
760,17
761,0
762,5
763,5
764,2
765,11
766,15
767,9
768,2
769,13
770,10
771,5
772,13
773,15
774,1
775,4
776,3
777,9
778,11
779,14
780,9
781,0
782,14
783,12
784,9
785,1
786,6
787,6
788,11
789,1
790,9
791,6
792,14
793,0
794,14
795,0
796,18
797,9
798,15
799,5
800,2
801,14
802,14
803,3
804,2
805,5
806,0
807,16
808,1
809,1
810,0
811,2
812,17
813,3
814,8
815,13
816,7
817,15
818,10
819,3
820,1
821,11
822,1
823,16
824,17
825,13
826,0
827,5
828,1
829,4
830,9
831,7
832,10
833,15
834,6
835,3
836,17
837,18
838,0
839,12
840,2
841,18
842,10
843,7
844,1
845,0
846,4
847,2
848,16
849,9
850,9
851,2
852,17
853,14
854,2
855,6
856,11
857,2
858,17
859,14
860,6
861,0
862,10
863,7
864,13
865,11
866,2
867,2
868,7
869,3
870,16
871,8
872,14
873,9
874,7
875,5
876,11
877,9
878,4
879,2
880,13
881,10
882,5
883,3
884,2
885,2
886,17
887,11
888,0
889,6
890,7
891,13
892,0
893,3
894,0
895,3
896,4
897,8
898,8
899,8
900,5
901,10
902,5
903,10
904,1
905,0
906,1
907,8
908,8
909,1
910,3
911,4
912,2
913,9
914,4
915,5
916,7
917,15
918,11
919,0
920,2
921,3
922,9
923,8
924,8
925,10
926,13
927,4
928,0
929,4
930,5
931,10
932,5
933,0
934,14
935,10
936,12
937,3
938,8
939,1
940,1
941,13
942,0
943,15
944,5
945,7
946,0
947,0
948,6
949,7
950,1
951,2
952,6
953,17
954,2
955,1
956,11
957,18
958,1
959,11
960,10
961,1
962,13
963,12
964,6
965,13
966,13
967,4
968,0
969,8
970,2
971,15
972,5
973,7
974,6
975,10
976,4
977,14
978,13
979,2
980,7
981,15
982,18
983,0
984,12
985,7
986,0
987,12
988,2
989,0
990,4
991,11
992,11
993,0
994,5
995,1
996,1
997,18
998,2
999,8
1000,11
1001,14
1002,6
1003,1
1004,4
1005,4
1006,5
1007,5
1008,1
1009,2
1010,15
1011,3
1012,15
1013,1
1014,13
1015,6
1016,5
1017,17
1018,1
1019,3
1020,13
1021,0
1022,2
1023,15
1024,9
1025,5
1026,12
1027,2
1028,16
1029,12
1030,10
1031,1
1032,8
1033,8
1034,1
1035,7
1036,2
1037,1
1038,7
1039,3
1040,0
1041,6
1042,0
1043,6
1044,4
1045,15
1046,1
1047,12
1048,7
1049,8
1050,16
1051,4
1052,5
1053,0
1054,13
1055,14
1056,8
1057,11
1058,7
1059,11
1060,18
1061,10
1062,0
1063,0
1064,0
1065,9
1066,1
1067,3
1068,18
1069,7
1070,2
1071,6
1072,6
1073,4
1074,2
1075,9
1076,12
1077,0
1078,9
1079,4
1080,1
1081,2
1082,8
1083,10
1084,9
1085,4
1086,3
1087,1
1088,1
1089,1
1090,3
1091,7
1092,11
1093,3
1094,13
1095,5
1096,12
1097,18
1098,14
1099,3
1100,4
1101,16
1102,1
1103,6
1104,8
1105,18
1106,12
1107,6
1108,2
1109,17
1110,11
1111,5
1112,9
1113,5
1114,4
1115,4
1116,0
1117,6
1118,5
1119,16
1120,6
1121,2
1122,1
1123,2
1124,17
1125,6
1126,7
1127,9
1128,2
1129,9
1130,8
1131,3
1132,4
1133,13
1134,10
1135,0
1136,11
1137,6
1138,5
1139,1
1140,5
1141,14
1142,6
1143,2
1144,15
1145,3
1146,11
1147,10
1148,9
1149,11
1150,5
1151,12
1152,5
1153,9
1154,2
1155,3
1156,11
1157,1
1158,2
1159,5
1160,14
1161,3
1162,2
1163,8
1164,7
1165,3
1166,12
1167,1
1168,9
1169,10
1170,13
1171,2
1172,1
1173,2
1174,12
1175,7
1176,5
1177,2
1178,12
1179,4
1180,2
1181,4
1182,9
1183,0
1184,2
1185,0
1186,4
1187,1
1188,0
1189,0
1190,6
1191,12
1192,6
1193,3
1194,6
1195,1
1196,16
1197,8
1198,16
1199,6
1200,4
1201,7
1202,5
1203,4
1204,9
1205,0
1206,8
1207,0
1208,12
1209,15
1210,4
1211,10
1212,8
1213,0
1214,4
1215,3
1216,2
1217,4
1218,13
1219,9
1220,4
1221,11
1222,13
1223,9
1224,10
1225,4
1226,2
1227,6
1228,11
1229,8
1230,0
1231,2
1232,5
1233,3
1234,17
1235,6
1236,15
1237,6
1238,10
1239,6
1240,12
1241,9
1242,7
1243,0
1244,14
1245,18
1246,6
1247,2
1248,4
1249,15
1250,13
1251,3
1252,3
1253,3
1254,8
1255,1
1256,0
1257,9
1258,3
1259,2
1260,0
1261,4
1262,9
1263,13
1264,8
1265,12
1266,4
1267,0
1268,3
1269,7
1270,9
1271,6
1272,6
1273,14
1274,12
1275,18
1276,3
1277,1
1278,16
1279,0
1280,17
1281,10
1282,13
1283,12
1284,4
1285,5
1286,13
1287,7
1288,0
1289,16
1290,6
1291,1
1292,14
1293,3
1294,7
1295,9
1296,6
1297,6
1298,3
1299,17
1300,4
1301,5
1302,7
1303,2
1304,9
1305,2
1306,1
1307,9
1308,2
1309,0
1310,7
1311,7
1312,10
1313,18
1314,0
1315,17
1316,0
1317,13
1318,12
1319,2
1320,17
1321,8
1322,11
1323,10
1324,18
1325,1
1326,8
1327,10
1328,1
1329,0
1330,9
1331,7
1332,7
1333,7
1334,0
1335,6
1336,1
1337,9
1338,7
1339,1
1340,1
1341,1
1342,5
1343,7
1344,0
1345,9
1346,2
1347,7
1348,5
1349,8
1350,8
1351,0
1352,5
1353,14
1354,1
1355,0
1356,10
1357,18
1358,7
1359,5
1360,5
1361,3
1362,2
1363,11
1364,8
1365,7
1366,5
1367,14
1368,5
1369,9
1370,3
1371,12
1372,6
1373,5
1374,6
1375,7
1376,2
1377,14
1378,0
1379,10
1380,1
1381,1
1382,10
1383,14
1384,3
1385,1
1386,10
1387,2
1388,8
1389,6
1390,12
1391,9
1392,11
1393,14
1394,5
1395,1
1396,5
1397,3
1398,7
1399,5
1400,1
1401,3
1402,0
1403,6
1404,3
1405,2
1406,7
1407,2
1408,5
1409,2
1410,2
1411,10
1412,7
1413,1
1414,8
1415,1
1416,5
1417,0
1418,12
1419,2
1420,10
1421,5
1422,5
1423,16
1424,8
1425,0
1426,11
1427,8
1428,6
1429,2
1430,1
1431,5
1432,7
1433,2
1434,13
1435,16
1436,9
1437,3
1438,7
1439,1
1440,8
1441,4
1442,3
1443,9
1444,7
1445,6
1446,0
1447,5
1448,2
1449,6
1450,2
1451,4
1452,5
1453,12
1454,7
1455,15
1456,4
1457,13
1458,4
1459,6
1460,9
1461,6
1462,4
1463,1
1464,9
1465,10
1466,12
1467,0
1468,16
1469,13
1470,4
1471,4
1472,10
1473,8
1474,7
1475,3
1476,12
1477,5
1478,8
1479,0
1480,14
1481,2
1482,8
1483,13
1484,5
1485,0
1486,2
1487,8
1488,9
1489,1
1490,2
1491,14
1492,16
1493,3
1494,17
1495,9
1496,7
1497,15
1498,3
1499,16
