Node,Community
902,11
903,12
904,9
905,12
906,22
907,22
908,13
909,18
910,31
911,18
912,4
913,13
914,18
915,27
916,18
917,9
918,19
919,14
920,23
921,6
922,24
923,24
924,32
925,27
926,9
927,6
928,26
929,23
930,12
931,3
932,22
933,14
934,9
935,7
936,9
937,20
938,18
939,22
940,2
941,3
942,23
943,2
944,13
945,19
946,14
947,22
948,29
949,7
950,3
951,17
952,11
953,3
954,13
955,29
956,17
957,22
958,3
959,3
960,3
961,17
962,19
963,22
964,19
965,6
966,13
967,12
968,27
969,17
970,6
971,3
972,23
973,5
974,18
975,22
976,19
977,28
978,23
979,9
980,9
981,28
982,32
983,9
984,32
985,23
986,23
987,27
988,28
989,28
990,13
991,4
992,14
993,5
994,5
995,17
996,17
997,26
998,3
999,29
1000,19
1001,18
1002,7
1003,11
1004,3
1005,17
1006,30
1007,13
1008,23
1009,17
1010,6
1011,5
1012,3
1013,13
1014,28
1015,6
1016,3
1017,9
1018,29
1019,17
1020,9
1021,16
1022,27
1023,0
1024,5
1025,6
1026,26
1027,5
1028,17
1029,23
1030,19
1031,5
1032,16
1033,19
1034,24
1035,32
1036,10
1037,18
1038,2
1039,5
1040,12
1041,4
1042,11
1043,23
1044,16
1045,27
1046,23
1047,28
1048,27
1049,11
1050,5
1051,31
1052,11
1053,11
1054,26
1055,16
1056,12
1057,12
1058,19
1059,26
1060,26
1061,26
1062,30
1063,16
1064,29
1065,14
1066,9
1067,23
1068,17
1069,3
1070,7
1071,19
1072,24
1073,25
1074,0
1075,19
1076,10
1077,27
1078,10
1079,24
1080,13
1081,19
1082,2
1083,11
1084,12
1085,14
1086,19
1087,24
1088,7
1089,5
1090,19
1091,10
1092,20
1093,31
1094,7
1095,19
1096,15
1097,26
1098,19
1099,13
1100,2
1101,2
1102,24
1103,13
1104,18
1105,30
1106,9
1107,11
1108,19
1109,18
1110,18
1111,18
1112,24
1113,14
1114,16
1115,24
1116,14
1117,18
1118,0
1119,29
1120,7
1121,2
1122,31
1123,20
1124,19
1125,3
1126,27
1127,3
1128,3
1129,2
1130,24
1131,18
1132,6
1133,27
1134,6
1135,28
1136,24
1137,7
1138,27
1139,32
1140,9
1141,19
1142,18
1143,18
1144,25
1145,22
1146,5
1147,32
1148,27
1149,2
1150,15
1151,32
1152,2
1153,2
1154,24
1155,19
1156,24
1157,23
1158,9
1159,26
1160,28
1161,32
1162,0
1163,13
1164,32
1165,12
1166,18
1167,3
1168,12
1169,9
1170,12
1171,10
1172,22
1173,20
1174,20
1175,28
1176,31
1177,9
1178,18
1179,12
1180,9
1181,13
1182,6
1183,22
1184,12
1185,9
1186,9
1187,2
1188,22
1189,19
1190,13
1191,24
1192,2
1193,23
1194,30
1195,6
1196,13
1197,9
1198,23
1199,18
1200,3
1201,3
1202,7
1203,18
1204,3
1205,17
1206,7
1207,18
1208,28
1209,15
1210,6
1211,3
1212,22
1213,17
1214,2
1215,6
1216,24
1217,13
1218,13
1219,17
1220,23
1221,9
1222,6
1223,13
1224,6
1225,27
1226,9
1227,27
1228,4
1229,2
1230,27
1231,23
1232,29
1233,14
1234,17
1235,27
1236,9
1237,12
1238,23
1239,23
1240,5
1241,6
1242,13
1243,26
1244,29
1245,28
1246,14
1247,23
1248,30
1249,4
1250,2
1251,29
1252,24
1253,13
1254,9
1255,26
1256,28
1257,12
1258,29
1259,3
1260,23
1261,5
1262,27
1263,6
1264,26
1265,18
1266,2
1267,13
1268,5
1269,23
1270,5
1271,26
1272,9
1273,16
1274,12
1275,3
1276,9
1277,13
1278,17
1279,16
1280,19
1281,14
1282,17
1283,28
1284,13
1285,19
1286,17
1287,26
1288,28
1289,23
1290,3
1291,19
1292,2
1293,9
1294,12
1295,20
1296,18
1297,13
1298,31
1299,19
1300,28
1301,0
1302,19
1303,9
1304,2
1305,11
1306,17
1307,2
1308,28
1309,19
1310,18
1311,19
1312,31
1313,11
1314,9
1315,31
1316,9
1317,15
1318,13
1319,13
1320,31
1321,18
1322,0
1323,28
1324,22
1325,22
1326,13
1327,28
1328,14
1329,0
1330,12
1331,9
1332,28
1333,32
1334,7
1335,18
1336,12
1337,12
1338,14
1339,22
1340,2
1341,31
1342,20
1343,19
1344,11
1345,24
1346,22
1347,9
1348,18
1349,9
1350,17
1351,20
1352,24
1353,20
1354,29
1355,11
1356,19
1357,9
1358,9
1359,9
1360,2
1361,19
1362,2
1363,30
1364,13
1365,13
1366,20
1367,11
1368,13
1369,11
1370,19
1371,13
1372,22
1373,2
1374,5
1375,12
1376,32
1377,9
1378,27
1379,31
1380,7
1381,2
1382,30
1383,6
1384,4
1385,24
1386,6
1387,3
1388,5
1389,0
1390,18
1391,9
1392,12
1393,19
1394,19
1395,18
1396,31
1397,31
1398,2
1399,31
1400,6
1401,12
1402,26
1403,20
1404,27
1405,3
1406,18
1407,7
1408,4
1409,19
1410,22
1411,12
1412,22
1413,2
1414,27
1415,30
1416,5
1417,19
1418,9
1419,27
1420,19
1421,27
1422,22
1423,19
1424,18
1425,13
1426,30
1427,31
1428,9
1429,19
1430,23
1431,3
1432,12
1433,9
1434,6
1435,19
1436,12
1437,18
1438,22
1439,20
1440,6
1441,32
1442,25
1443,23
1444,10
1445,32
1446,9
1447,2
1448,32
1449,22
1450,12
1451,7
1452,29
1453,12
1454,14
1455,22
1456,9
1457,29
1458,28
1459,4
1460,25
1461,12
1462,29
1463,13
1464,3
1465,6
1466,13
1467,9
1468,17
1469,23
1470,14
1471,29
1472,18
1473,20
1474,12
1475,22
1476,23
1477,27
1478,7
1479,27
1480,12
1481,13
1482,23
1483,27
1484,18
1485,20
1486,17
1487,28
1488,6
1489,28
1490,5
1491,2
1492,14
1493,20
1494,19
1495,7
1496,17
1497,9
1498,4
1499,17
