Node,Community
435,12
436,4
437,3
438,8
439,9
440,12
441,12
442,5
443,3
444,2
445,2
446,9
447,17
448,14
449,16
450,9
451,11
452,24
453,4
454,17
455,4
456,27
457,3
458,25
459,6
460,0
461,6
462,12
463,8
464,15
465,3
466,15
467,7
468,7
469,30
470,6
471,11
472,26
473,16
474,10
475,11
476,3
477,5
478,5
479,4
480,5
481,18
482,14
483,12
484,7
485,25
486,10
487,7
488,2
489,17
490,15
491,19
492,10
493,7
494,9
495,8
496,12
497,9
498,13
499,4
500,0
501,16
502,24
503,15
504,2
505,6
506,12
507,4
508,4
509,18
510,15
511,16
512,22
513,28
514,16
515,16
516,16
517,3
518,21
519,21
520,17
521,22
522,8
523,15
524,22
525,5
526,12
527,0
528,7
529,4
530,15
531,15
532,13
533,11
534,16
535,8
536,16
537,23
538,15
539,9
540,29
541,24
542,2
543,7
544,22
545,22
546,4
547,24
548,1
549,22
550,12
551,2
552,8
553,7
554,0
555,4
556,0
557,11
558,15
559,24
560,15
561,20
562,10
563,9
564,19
565,8
566,8
567,23
568,16
569,1
570,19
571,11
572,8
573,25
574,0
575,0
576,2
577,31
578,3
579,18
580,10
581,20
582,18
583,5
584,31
585,1
586,8
587,13
588,29
589,0
590,5
591,4
592,23
593,26
594,26
595,7
596,0
597,26
598,0
599,6
600,28
601,17
602,12
603,13
604,28
605,26
606,1
607,24
608,5
609,9
610,0
611,17
612,12
613,14
614,2
615,0
616,13
617,6
618,18
619,10
620,13
621,9
622,2
623,21
624,19
625,28
626,23
627,1
628,5
629,2
630,6
631,9
632,2
633,2
634,10
635,26
636,14
637,17
638,2
639,6
640,26
641,26
642,22
643,19
644,14
645,18
646,25
647,18
648,9
649,4
650,8
651,5
652,23
653,15
654,3
655,8
656,3
657,17
658,7
659,10
660,7
661,27
662,10
663,6
664,4
665,4
666,6
667,31
668,4
669,2
670,21
671,31
672,21
673,4
674,9
675,3
676,14
677,10
678,8
679,21
680,8
681,0
682,24
683,17
684,5
685,24
686,0
687,11
688,23
689,31
690,29
691,8
692,1
693,3
694,25
695,4
696,8
697,2
698,6
699,20
700,2
701,11
702,3
703,31
704,13
705,8
706,6
707,12
708,8
709,9
710,14
711,6
712,14
713,6
714,13
715,28
716,1
717,2
718,13
719,14
720,12
721,5
722,8
723,7
724,13
725,1
726,2
727,4
728,12
729,11
730,2
731,5
732,4
733,16
734,1
735,7
736,9
737,13
738,9
739,12
740,11
741,25
742,18
743,14
744,27
745,1
746,15
747,16
748,3
749,9
750,12
751,1
752,16
753,14
754,31
755,4
756,25
757,7
758,14
759,18
760,1
761,15
762,24
763,21
764,30
765,3
766,4
767,9
768,22
769,2
770,30
771,22
772,3
773,1
774,17
775,18
776,12
777,15
778,29
779,21
780,21
781,2
782,0
783,3
784,13
785,6
786,7
787,7
788,2
789,2
790,18
791,18
792,1
793,0
794,5
795,18
796,9
797,20
798,24
799,0
800,4
801,3
802,30
803,23
804,23
805,20
806,1
807,4
808,15
809,3
810,7
811,3
812,23
813,3
814,2
815,0
816,1
817,2
818,5
819,12
820,4
821,22
822,18
823,4
824,17
825,8
826,25
827,19
828,7
829,5
830,2
831,4
832,17
833,25
834,29
835,4
836,11
837,22
838,3
839,0
840,27
841,0
842,19
843,13
844,25
845,31
846,2
847,17
848,4
849,20
850,19
851,0
852,1
853,24
854,19
855,9
856,9
857,28
858,1
859,0
860,24
861,34
862,26
863,5
864,30
865,30
866,30
867,14
868,0
869,10
870,17
871,6
872,5
873,6
874,2
875,3
876,20
877,3
878,22
879,21
880,1
881,31
882,4
883,27
884,31
885,0
886,4
887,21
888,2
889,2
890,26
891,6
892,5
893,14
894,27
895,13
896,1
897,1
898,11
899,1
900,10
901,3
902,23
903,4
904,1
905,4
906,2
907,2
908,3
909,5
910,20
911,5
912,26
913,3
914,5
915,14
916,5
917,1
918,0
919,16
920,11
921,6
922,25
923,19
924,21
925,14
926,1
927,6
928,18
929,11
930,4
931,10
932,2
933,16
934,1
935,17
936,1
937,13
938,5
939,2
940,9
941,10
942,11
943,9
944,3
945,0
946,16
947,2
948,12
949,17
950,10
951,8
952,23
953,10
954,3
955,12
956,8
957,2
958,10
959,10
960,10
961,8
962,0
963,2
964,0
965,6
966,3
967,4
968,14
969,8
970,6
971,10
972,11
973,15
974,5
975,2
976,0
977,7
978,11
979,1
980,1
981,7
982,21
983,1
984,21
985,11
986,11
987,14
988,7
989,7
990,3
991,26
992,16
993,15
994,15
995,8
996,8
997,18
998,10
999,12
1000,0
1001,5
1002,17
1003,12
1004,10
1005,8
1006,28
1007,3
1008,11
1009,8
1010,6
1011,15
1012,10
1013,3
1014,7
1015,6
1016,10
1017,1
1018,12
1019,8
1020,1
1021,22
1022,14
1023,30
1024,15
1025,6
1026,18
1027,15
1028,8
1029,11
1030,0
1031,15
1032,22
1033,0
1034,25
1035,21
1036,29
1037,5
1038,9
1039,15
1040,4
1041,26
1042,23
1043,11
1044,22
1045,14
1046,11
1047,7
1048,14
1049,23
1050,15
1051,20
1052,23
1053,23
1054,18
1055,22
1056,4
1057,4
1058,0
1059,18
1060,18
1061,18
1062,28
1063,22
1064,12
1065,16
1066,1
1067,11
1068,8
1069,10
1070,17
1071,0
1072,25
1073,31
1074,30
1075,0
1076,29
1077,14
1078,29
1079,19
1080,3
1081,0
1082,9
1083,23
1084,4
1085,16
1086,0
1087,19
1088,17
1089,15
1090,0
1091,29
1092,13
1093,20
1094,17
1095,0
1096,24
1097,18
1098,0
1099,3
1100,27
1101,27
1102,25
1103,3
1104,5
1105,28
1106,1
1107,23
1108,0
1109,5
1110,5
1111,5
1112,19
1113,16
1114,22
1115,25
1116,16
1117,5
1118,30
1119,12
1120,17
1121,27
1122,20
1123,13
1124,0
1125,10
1126,14
1127,10
1128,10
1129,9
1130,25
1131,5
1132,6
1133,14
1134,6
1135,7
1136,19
1137,17
1138,14
1139,21
1140,1
1141,0
1142,5
1143,5
1144,31
1145,2
1146,15
1147,21
1148,14
1149,9
1150,24
1151,21
1152,9
1153,27
1154,22
1155,0
1156,25
1157,11
1158,1
1159,18
1160,7
1161,21
1162,30
1163,3
1164,21
1165,4
1166,5
1167,10
1168,4
1169,1
1170,4
1171,29
1172,2
1173,13
1174,13
1175,7
1176,20
1177,1
1178,5
1179,4
1180,1
1181,3
1182,6
1183,2
1184,4
1185,1
1186,1
1187,9
1188,2
1189,0
1190,3
1191,19
1192,9
1193,11
1194,28
1195,6
1196,3
1197,1
1198,11
1199,5
1200,10
1201,10
1202,17
1203,5
1204,10
1205,8
1206,17
1207,5
1208,7
1209,24
1210,6
1211,10
1212,2
1213,8
1214,9
1215,6
1216,19
1217,3
1218,3
1219,8
1220,11
1221,1
1222,6
1223,3
1224,6
1225,14
1226,1
1227,14
1228,26
1229,9
1230,14
1231,11
1232,12
1233,16
1234,8
1235,14
1236,1
1237,4
1238,11
1239,11
1240,15
1241,6
1242,3
1243,18
1244,12
1245,7
1246,16
1247,11
1248,28
1249,26
1250,9
1251,12
1252,25
1253,3
1254,1
1255,18
1256,7
1257,4
1258,12
1259,10
1260,11
1261,15
1262,14
1263,6
1264,18
1265,5
1266,9
1267,6
1268,15
1269,11
1270,15
1271,18
1272,1
1273,22
1274,4
1275,10
1276,21
1277,3
1278,8
1279,22
1280,0
1281,16
1282,8
1283,7
1284,3
1285,0
1286,8
1287,18
1288,7
1289,11
1290,10
1291,0
1292,9
1293,1
1294,4
1295,13
1296,5
1297,3
1298,20
1299,0
1300,7
1301,30
1302,0
1303,1
1304,27
1305,23
1306,8
1307,27
1308,7
1309,0
1310,5
1311,0
1312,20
1313,23
1314,1
1315,20
1316,1
1317,24
1318,3
1319,3
1320,20
1321,5
1322,30
1323,7
1324,2
1325,2
1326,3
1327,7
1328,16
1329,30
1330,4
1331,1
1332,7
1333,21
1334,17
1335,5
1336,4
1337,4
1338,16
1339,2
1340,27
1341,20
1342,13
1343,0
1344,23
1345,19
1346,2
1347,1
1348,5
1349,1
1350,8
1351,13
1352,19
1353,13
1354,12
1355,23
1356,0
1357,1
1358,1
1359,1
1360,27
1361,0
1362,27
1363,28
1364,3
1365,3
1366,13
1367,23
1368,3
1369,23
1370,0
1371,3
1372,2
1373,9
1374,15
1375,4
1376,21
1377,1
1378,14
1379,20
1380,17
1381,9
1382,28
1383,6
1384,26
1385,25
1386,6
1387,10
1388,15
1389,30
1390,5
1391,1
1392,4
1393,0
1394,0
1395,5
1396,20
1397,20
1398,9
1399,20
1400,6
1401,4
1402,18
1403,13
1404,14
1405,10
1406,5
1407,17
1408,26
1409,0
1410,2
1411,29
1412,2
1413,9
1414,14
1415,28
1416,15
1417,0
1418,1
1419,14
1420,0
1421,14
1422,2
1423,0
1424,5
1425,3
1426,28
1427,20
1428,1
1429,0
1430,3
1431,10
1432,4
1433,1
1434,6
1435,0
1436,4
1437,5
1438,2
1439,13
1440,6
1441,21
1442,31
1443,11
1444,29
1445,21
1446,1
1447,9
1448,21
1449,2
1450,4
1451,17
1452,12
1453,4
1454,16
1455,2
1456,1
1457,12
1458,7
1459,26
1460,31
1461,4
1462,12
1463,3
1464,10
1465,6
1466,3
1467,1
1468,8
1469,11
1470,16
1471,12
1472,5
1473,13
1474,4
1475,2
1476,11
1477,14
1478,17
1479,14
1480,4
1481,3
1482,11
1483,14
1484,5
1485,6
1486,8
1487,7
1488,6
1489,7
1490,15
1491,9
1492,16
1493,13
1494,0
1495,17
1496,8
1497,1
1498,26
1499,8
