Node,Community
1391,9
1392,22
1393,16
1394,10
1395,20
1396,13
1397,13
1398,12
1399,8
1400,24
1401,16
1402,20
1403,7
1404,8
1405,19
1406,10
1407,21
1408,10
1409,24
1410,24
1411,24
1412,12
1413,10
1414,0
1415,7
1416,17
1417,13
1418,20
1419,19
1420,10
1421,0
1422,4
1423,14
1424,11
1425,0
1426,14
1427,9
1428,3
1429,16
1430,14
1431,12
1432,1
1433,19
1434,0
1435,7
1436,12
1437,9
1438,24
1439,17
1440,14
1441,13
1442,19
1443,12
1444,4
1445,15
1446,12
1447,5
1448,0
1449,16
1450,9
1451,5
1452,0
1453,19
1454,5
1455,1
1456,26
1457,22
1458,4
1459,4
1460,9
1461,24
1462,0
1463,10
1464,24
1465,7
1466,16
1467,15
1468,16
1469,14
1470,24
1471,27
1472,7
1473,9
1474,16
1475,16
1476,20
1477,8
1478,11
1479,4
1480,12
1481,21
1482,12
1483,8
1484,20
1485,7
1486,11
1487,24
1488,16
1489,26
1490,11
1491,16
1492,13
1493,26
1494,12
1495,17
1496,2
1497,10
1498,24
1499,7
