Node,Community
502,20
503,8
504,7
505,2
506,15
507,13
508,9
509,3
510,22
511,0
512,18
513,8
514,19
515,5
516,20
517,10
518,18
519,0
520,17
521,12
522,9
523,20
524,12
525,21
526,4
527,6
528,1
529,20
530,18
531,11
532,4
533,1
534,22
535,8
536,8
537,21
538,15
539,16
540,0
541,14
542,4
543,20
544,14
545,3
546,0
547,16
548,21
549,8
550,18
551,8
552,13
553,9
554,9
555,11
556,4
557,10
558,12
559,1
560,7
561,0
562,13
563,8
564,22
565,13
566,4
567,3
568,13
569,8
570,1
571,11
572,20
573,6
574,11
575,13
576,18
577,15
578,21
579,20
580,13
581,17
582,10
583,22
584,2
585,18
586,16
587,19
588,3
589,4
590,19
591,3
592,10
593,7
594,9
595,7
596,10
597,0
598,13
599,22
600,13
601,3
602,1
603,8
604,13
605,14
606,9
607,2
608,4
609,15
610,18
611,11
612,20
613,15
614,0
615,20
616,10
617,8
618,3
619,8
620,22
621,9
622,12
623,2
624,12
625,14
626,22
627,18
628,12
629,12
630,0
631,9
632,8
633,13
634,0
635,20
636,17
637,22
638,21
639,9
640,2
641,21
642,3
643,21
644,22
645,7
646,6
647,21
648,20
649,20
650,22
651,8
652,8
653,6
654,0
655,22
656,0
657,5
658,22
659,15
660,9
661,18
662,0
663,20
664,8
665,8
666,12
667,3
668,20
669,16
670,8
671,20
672,6
673,4
674,3
675,14
676,17
677,22
678,19
679,20
680,0
681,20
682,22
683,0
684,6
685,7
686,21
687,10
688,9
689,21
690,14
691,3
692,17
693,20
694,11
695,10
696,7
697,7
698,3
699,10
700,4
701,15
702,20
703,1
704,12
705,20
706,15
707,4
708,4
709,19
710,0
711,4
712,6
713,3
714,6
715,7
716,3
717,17
718,3
719,17
720,15
721,4
722,12
723,8
724,8
725,5
726,20
727,17
728,7
729,18
730,7
731,18
732,3
733,13
734,19
735,22
736,17
737,6
738,4
739,11
740,22
741,8
742,8
743,8
744,22
745,14
746,1
747,9
748,22
749,18
750,18
751,22
752,3
753,5
754,13
755,13
756,12
757,14
758,21
759,3
760,22
761,3
762,13
763,14
764,1
765,18
766,22
767,20
768,8
769,3
770,3
771,14
772,2
773,22
774,2
775,9
776,20
777,21
778,12
779,7
780,11
781,13
782,7
783,7
784,17
785,5
786,17
787,13
788,12
789,19
790,19
791,1
792,7
793,10
794,0
795,14
796,15
797,20
798,17
799,20
800,8
801,20
802,7
803,15
804,21
805,14
806,14
807,6
808,17
809,20
810,20
811,21
812,5
813,17
814,6
815,2
816,9
817,1
818,1
819,13
820,2
821,7
822,16
823,13
824,1
825,2
826,19
827,5
828,14
829,2
830,16
831,6
832,18
833,22
834,1
835,19
836,12
837,8
838,1
839,2
840,8
841,7
842,2
843,1
844,0
845,18
846,4
847,21
848,5
849,4
850,7
851,21
852,12
853,4
854,21
855,1
856,12
857,4
858,17
859,7
860,10
861,18
862,0
863,1
864,5
865,8
866,21
867,1
868,0
869,14
870,1
871,6
872,0
873,11
874,20
875,7
876,7
877,7
878,4
879,18
880,3
881,22
882,7
883,22
884,22
885,22
886,21
887,13
888,14
889,10
890,20
891,19
892,14
893,13
894,20
895,17
896,20
897,6
898,2
899,21
900,3
901,13
902,19
903,3
904,9
905,19
906,21
907,6
908,11
909,15
910,9
911,3
912,22
913,11
914,2
915,12
916,18
917,15
918,12
919,13
920,22
921,8
922,11
923,6
924,6
925,3
926,21
927,18
928,7
929,18
930,4
931,5
932,20
933,7
934,4
935,2
936,14
937,12
938,0
939,16
940,17
941,3
942,14
943,15
944,20
945,4
946,7
947,8
948,13
949,4
950,0
951,14
952,1
953,13
954,21
955,20
956,20
957,3
958,9
959,18
960,5
961,16
962,6
963,1
964,1
965,2
966,4
967,6
968,8
969,22
970,22
971,15
972,12
973,5
974,0
975,5
976,9
977,3
978,5
979,8
980,7
981,22
982,10
983,20
984,1
985,20
986,15
987,7
988,8
989,18
990,3
991,7
992,12
993,19
994,22
995,15
996,16
997,5
998,22
999,6
1000,12
1001,7
1002,5
1003,20
1004,9
1005,5
1006,14
1007,22
1008,15
1009,22
1010,17
1011,20
1012,9
1013,14
1014,5
1015,20
1016,5
1017,0
1018,19
1019,20
1020,5
1021,21
1022,22
1023,18
1024,11
1025,8
1026,9
1027,21
1028,1
1029,16
1030,17
1031,9
1032,20
1033,0
1034,3
1035,4
1036,21
1037,15
1038,8
1039,22
1040,19
1041,10
1042,18
1043,4
1044,7
1045,2
1046,0
1047,15
1048,18
1049,22
1050,13
1051,8
1052,19
1053,14
1054,12
1055,7
1056,6
1057,10
1058,20
1059,1
1060,5
1061,18
1062,20
1063,20
1064,9
1065,20
1066,0
1067,6
1068,10
1069,10
1070,8
1071,0
1072,1
1073,9
1074,21
1075,1
1076,14
1077,3
1078,16
1079,9
1080,7
1081,18
1082,21
1083,14
1084,21
1085,8
1086,20
1087,0
1088,12
1089,18
1090,10
1091,10
1092,10
1093,22
1094,20
1095,5
1096,0
1097,15
1098,0
1099,20
1100,16
1101,1
1102,15
1103,1
1104,4
1105,15
1106,20
1107,20
1108,4
1109,12
1110,10
1111,8
1112,9
1113,8
1114,20
1115,9
1116,2
1117,13
1118,3
1119,11
1120,13
1121,21
1122,18
1123,22
1124,1
1125,17
1126,20
1127,16
1128,17
1129,13
1130,20
1131,11
1132,2
1133,2
1134,2
1135,20
1136,10
1137,1
1138,22
1139,20
1140,1
1141,7
1142,0
1143,17
1144,15
1145,20
1146,12
1147,3
1148,20
1149,12
1150,8
1151,0
1152,11
1153,13
1154,14
1155,10
1156,8
1157,2
1158,22
1159,12
1160,7
1161,15
1162,18
1163,12
1164,6
1165,11
1166,16
1167,18
1168,14
1169,13
1170,5
1171,17
1172,18
1173,17
1174,4
1175,8
1176,19
1177,5
1178,2
1179,9
1180,4
1181,2
1182,16
1183,1
1184,21
1185,13
1186,9
1187,18
1188,22
1189,19
1190,7
1191,10
1192,4
1193,20
1194,10
1195,10
1196,16
1197,0
1198,1
1199,13
1200,5
1201,9
1202,5
1203,22
1204,17
1205,19
1206,21
1207,15
1208,15
1209,15
1210,6
1211,8
1212,12
1213,14
1214,6
1215,8
1216,4
1217,20
1218,15
1219,19
1220,20
1221,12
1222,20
1223,11
1224,5
1225,3
1226,5
1227,10
1228,10
1229,4
1230,15
1231,21
1232,18
1233,20
1234,13
1235,3
1236,17
1237,9
1238,6
1239,9
1240,10
1241,19
1242,4
1243,17
1244,18
1245,20
1246,13
1247,21
1248,9
1249,1
1250,4
1251,19
1252,20
1253,11
1254,0
1255,12
1256,20
1257,19
1258,3
1259,21
1260,14
1261,8
1262,21
1263,19
1264,17
1265,9
1266,20
1267,17
1268,10
1269,18
1270,3
1271,20
1272,19
1273,3
1274,7
1275,20
1276,13
1277,18
1278,13
1279,14
1280,12
1281,2
1282,3
1283,7
1284,19
1285,5
1286,3
1287,14
1288,7
1289,1
1290,1
1291,9
1292,2
1293,10
1294,6
1295,7
1296,20
1297,13
1298,8
1299,17
1300,2
1301,18
1302,6
1303,22
1304,20
1305,8
1306,15
1307,3
1308,22
1309,9
1310,7
1311,1
1312,0
1313,8
1314,7
1315,21
1316,10
1317,15
1318,7
1319,20
1320,21
1321,6
1322,1
1323,18
1324,8
1325,10
1326,20
1327,6
1328,3
1329,14
1330,19
1331,7
1332,4
1333,4
1334,17
1335,7
1336,9
1337,3
1338,8
1339,19
1340,0
1341,13
1342,3
1343,4
1344,19
1345,21
1346,21
1347,20
1348,14
1349,8
1350,11
1351,14
1352,8
1353,7
1354,15
1355,18
1356,2
1357,15
1358,4
1359,3
1360,8
1361,4
1362,8
1363,12
1364,6
1365,14
1366,12
1367,7
1368,5
1369,21
1370,0
1371,15
1372,13
1373,19
1374,1
1375,7
1376,1
1377,11
1378,19
1379,3
1380,20
1381,4
1382,22
1383,8
1384,22
1385,9
1386,2
1387,22
1388,6
1389,13
1390,9
1391,21
1392,7
1393,4
1394,6
1395,5
1396,0
1397,5
1398,10
1399,8
1400,3
1401,19
1402,20
1403,10
1404,1
1405,1
1406,14
1407,8
1408,8
1409,17
1410,17
1411,6
1412,20
1413,12
1414,21
1415,10
1416,4
1417,19
1418,6
1419,8
1420,20
1421,12
1422,18
1423,6
1424,6
1425,7
1426,18
1427,7
1428,10
1429,8
1430,4
1431,5
1432,21
1433,21
1434,3
1435,13
1436,11
1437,22
1438,10
1439,11
1440,17
1441,22
1442,14
1443,19
1444,10
1445,11
1446,22
1447,4
1448,21
1449,13
1450,1
1451,6
1452,4
1453,0
1454,9
1455,15
1456,20
1457,20
1458,3
1459,0
1460,3
1461,13
1462,9
1463,0
1464,22
1465,19
1466,10
1467,12
1468,13
1469,5
1470,22
1471,18
1472,22
1473,11
1474,6
1475,12
1476,9
1477,12
1478,1
1479,18
1480,1
1481,21
1482,6
1483,6
1484,3
1485,17
1486,8
1487,6
1488,7
1489,1
1490,21
1491,7
1492,10
1493,12
1494,5
1495,17
1496,7
1497,3
1498,8
1499,2
