Node,Community
400,18
401,14
402,1
403,12
404,19
405,1
406,12
407,1
408,1
409,19
410,18
411,5
412,14
413,21
414,2
415,11
416,0
417,1
418,17
419,20
420,19
421,14
422,14
423,21
424,11
425,21
426,19
427,12
428,7
429,20
430,21
431,14
432,20
433,21
434,12
435,21
436,23
437,20
438,21
439,12
440,9
441,11
442,14
443,21
444,14
445,5
446,5
447,17
448,2
449,19
450,22
451,11
452,20
453,21
454,2
455,22
456,19
457,2
458,19
459,23
460,18
461,10
462,10
463,12
464,11
465,23
466,2
467,19
468,16
469,17
470,14
471,23
472,9
473,23
474,19
475,20
476,18
477,23
478,1
479,9
480,5
481,21
482,19
483,9
484,20
485,3
486,2
487,15
488,9
489,19
490,18
491,23
492,1
493,19
494,12
495,11
496,12
497,5
498,2
499,20
500,21
501,11
502,1
503,24
504,18
505,9
506,18
507,22
508,5
509,7
510,23
511,23
512,5
513,20
514,1
515,1
516,16
517,20
518,22
519,16
520,10
521,15
522,23
523,0
524,10
525,22
526,9
527,3
528,7
529,14
530,11
531,24
532,1
533,5
534,5
535,17
536,14
537,18
538,8
539,18
540,24
541,17
542,1
543,7
544,5
545,19
546,21
547,10
548,3
549,14
550,15
551,24
552,5
553,14
554,2
555,20
556,10
557,19
558,16
559,17
560,23
561,14
562,18
563,15
564,6
565,14
566,24
567,15
568,2
569,0
570,3
571,6
572,11
573,15
574,14
575,10
576,2
577,18
578,7
579,16
580,14
581,19
582,19
583,5
584,2
585,19
586,21
587,2
588,13
589,15
590,2
591,2
592,7
593,2
594,16
595,18
596,24
597,15
598,1
599,2
600,20
601,2
602,19
603,2
604,7
605,14
606,17
607,24
608,16
609,19
610,7
611,12
612,14
613,17
614,3
615,20
616,16
617,8
618,21
619,3
620,9
621,12
622,14
623,8
624,24
625,0
626,21
627,23
628,9
629,21
630,8
631,15
632,2
633,23
634,5
635,13
636,20
637,5
638,3
639,16
640,22
641,16
642,22
643,23
644,7
645,22
646,22
647,16
648,2
649,12
650,21
651,21
652,19
653,2
654,19
655,21
656,22
657,19
658,10
659,14
660,14
661,18
662,7
663,7
664,21
665,22
666,16
667,16
668,23
669,0
670,23
671,12
672,22
673,18
674,19
675,22
676,19
677,12
678,19
679,19
680,16
681,17
682,18
683,19
684,7
685,18
686,0
687,9
688,19
689,12
690,19
691,19
692,2
693,21
694,18
695,14
696,19
697,12
698,9
699,2
700,9
701,9
702,21
703,16
704,18
705,18
706,18
707,20
708,9
709,5
710,9
711,5
712,15
713,21
714,18
715,22
716,19
717,19
718,12
719,21
720,3
721,22
722,17
723,17
724,18
725,22
726,2
727,3
728,0
729,16
730,22
731,3
732,5
733,14
734,11
735,7
736,19
737,19
738,3
739,9
740,17
741,18
742,18
743,14
744,18
745,24
746,7
747,3
748,22
749,21
750,16
751,7
752,5
753,6
754,9
755,24
756,21
757,13
758,9
759,14
760,3
761,14
762,9
763,16
764,23
765,5
766,9
767,17
768,11
769,22
770,19
771,21
772,2
773,11
774,20
775,11
776,2
777,24
778,17
779,18
780,1
781,2
782,15
783,5
784,9
785,15
786,11
787,3
788,18
789,11
790,21
791,14
792,3
793,16
794,19
795,14
796,22
797,2
798,21
799,12
800,21
801,18
802,1
803,17
804,20
805,21
806,18
807,22
808,11
809,20
810,20
811,2
812,12
813,21
814,14
815,18
816,2
817,21
818,11
819,14
820,1
821,8
822,19
823,14
824,18
825,19
826,12
827,12
828,3
829,20
830,11
831,0
832,18
833,2
834,7
835,20
836,8
837,21
838,18
839,0
840,1
841,1
842,3
843,11
844,18
845,22
846,24
847,11
848,3
849,14
850,3
851,2
852,21
853,8
854,20
855,1
856,19
857,2
858,14
859,18
860,1
861,19
862,1
863,14
864,20
865,15
866,12
867,8
868,14
869,1
870,11
871,14
872,18
873,19
874,9
875,0
876,16
877,15
878,21
879,20
880,14
881,9
882,14
883,10
884,12
885,2
886,18
887,6
888,21
889,14
890,18
891,20
892,9
893,1
894,12
895,19
896,12
897,18
898,9
899,21
900,0
901,14
902,2
903,19
904,18
905,2
906,18
907,21
908,1
909,20
910,1
911,20
912,19
913,18
914,19
915,14
916,2
917,21
918,21
919,23
920,14
921,2
922,20
923,1
924,5
925,20
926,2
927,20
928,12
929,18
930,11
931,1
932,19
933,20
934,19
935,21
936,12
937,23
938,20
939,14
940,19
941,19
942,20
943,22
944,2
945,20
946,19
947,5
948,23
949,19
950,2
951,8
952,5
953,21
954,1
955,2
956,22
957,14
958,2
959,6
960,6
961,0
962,1
963,14
964,10
965,2
966,17
967,1
968,6
969,17
970,2
971,10
972,5
973,20
974,2
975,23
976,22
977,9
978,1
979,20
980,2
981,18
982,1
983,23
984,9
985,14
986,14
987,18
988,11
989,16
990,16
991,9
992,16
993,2
994,3
995,17
996,15
997,1
998,17
999,16
1000,14
1001,20
1002,10
1003,16
1004,1
1005,16
1006,19
1007,24
1008,11
1009,23
1010,22
1011,3
1012,24
1013,11
1014,17
1015,19
1016,20
1017,11
1018,15
1019,9
1020,19
1021,24
1022,17
1023,3
1024,5
1025,17
1026,22
1027,16
1028,12
1029,24
1030,19
1031,12
1032,1
1033,10
1034,19
1035,10
1036,15
1037,14
1038,23
1039,7
1040,24
1041,23
1042,24
1043,3
1044,3
1045,9
1046,17
1047,2
1048,20
1049,15
1050,7
1051,23
1052,9
1053,9
1054,5
1055,9
1056,5
1057,16
1058,7
1059,3
1060,13
1061,15
1062,2
1063,2
1064,9
1065,18
1066,18
1067,15
1068,7
1069,8
1070,14
1071,17
1072,9
1073,24
1074,14
1075,0
1076,2
1077,17
1078,8
1079,1
1080,1
1081,5
1082,3
1083,14
1084,23
1085,3
1086,15
1087,21
1088,6
1089,0
1090,19
1091,17
1092,3
1093,14
1094,8
1095,7
1096,19
1097,6
1098,8
1099,7
1100,15
1101,21
1102,3
1103,21
1104,21
1105,14
1106,9
1107,12
1108,13
1109,23
1110,21
1111,12
1112,19
1113,16
1114,3
1115,17
1116,10
1117,24
1118,21
1119,17
1120,14
1121,8
1122,14
1123,20
1124,15
1125,16
1126,12
1127,13
1128,5
1129,0
1130,16
1131,20
1132,9
1133,12
1134,19
1135,20
1136,2
1137,9
1138,12
1139,21
1140,23
1141,16
1142,13
1143,14
1144,13
1145,1
1146,22
1147,2
1148,1
1149,16
1150,11
1151,23
1152,21
1153,2
1154,0
1155,19
1156,10
1157,21
1158,16
1159,8
1160,8
1161,23
1162,9
1163,2
1164,12
1165,2
1166,19
1167,19
1168,12
1169,0
1170,2
1171,16
1172,0
1173,19
1174,22
1175,23
1176,2
1177,19
1178,13
1179,23
1180,9
1181,16
1182,20
1183,17
1184,22
1185,17
1186,18
1187,17
1188,16
1189,10
1190,8
1191,17
1192,14
1193,2
1194,17
1195,15
1196,18
1197,21
1198,20
1199,19
1200,21
1201,12
1202,21
1203,18
1204,22
1205,3
1206,1
1207,20
1208,22
1209,9
1210,9
1211,18
1212,19
1213,23
1214,21
1215,23
1216,5
1217,22
1218,18
1219,21
1220,5
1221,18
1222,18
1223,6
1224,21
1225,9
1226,5
1227,8
1228,3
1229,16
1230,23
1231,19
1232,17
1233,22
1234,7
1235,18
1236,22
1237,16
1238,9
1239,16
1240,5
1241,5
1242,18
1243,22
1244,9
1245,9
1246,2
1247,19
1248,12
1249,22
1250,18
1251,2
1252,24
1253,15
1254,9
1255,12
1256,5
1257,18
1258,6
1259,19
1260,12
1261,3
1262,5
1263,8
1264,5
1265,3
1266,19
1267,23
1268,19
1269,5
1270,21
1271,5
1272,16
1273,11
1274,17
1275,14
1276,20
1277,18
1278,8
1279,23
1280,2
1281,2
1282,22
1283,9
1284,14
1285,12
1286,22
1287,16
1288,19
1289,11
1290,18
1291,12
1292,21
1293,19
1294,11
1295,18
1296,23
1297,7
1298,14
1299,18
1300,19
1301,24
1302,23
1303,0
1304,14
1305,2
1306,21
1307,1
1308,20
1309,21
1310,11
1311,22
1312,20
1313,11
1314,2
1315,22
1316,12
1317,11
1318,21
1319,2
1320,12
1321,3
1322,3
1323,21
1324,2
1325,20
1326,1
1327,14
1328,12
1329,2
1330,22
1331,12
1332,18
1333,20
1334,18
1335,12
1336,14
1337,14
1338,22
1339,18
1340,3
1341,11
1342,20
1343,2
1344,23
1345,1
1346,20
1347,19
1348,21
1349,19
1350,22
1351,8
1352,15
1353,0
1354,22
1355,1
1356,13
1357,11
1358,12
1359,14
1360,20
1361,11
1362,14
1363,22
1364,20
1365,19
1366,19
1367,2
1368,18
1369,10
1370,14
1371,8
1372,2
1373,0
1374,14
1375,14
1376,20
1377,2
1378,18
1379,18
1380,13
1381,22
1382,14
1383,21
1384,20
1385,5
1386,8
1387,11
1388,19
1389,14
1390,9
1391,15
1392,12
1393,14
1394,1
1395,1
1396,14
1397,11
1398,13
1399,9
1400,13
1401,23
1402,20
1403,19
1404,2
1405,21
1406,14
1407,16
1408,8
1409,19
1410,22
1411,2
1412,22
1413,10
1414,23
1415,14
1416,14
1417,14
1418,21
1419,21
1420,14
1421,19
1422,5
1423,20
1424,21
1425,11
1426,11
1427,22
1428,21
1429,14
1430,21
1431,23
1432,21
1433,21
1434,20
1435,9
1436,1
1437,21
1438,14
1439,1
1440,23
1441,17
1442,11
1443,21
1444,17
1445,9
1446,1
1447,14
1448,9
1449,19
1450,17
1451,17
1452,22
1453,15
1454,14
1455,1
1456,18
1457,11
1458,2
1459,17
1460,17
1461,14
1462,2
1463,14
1464,14
1465,21
1466,22
1467,14
1468,23
1469,19
1470,9
1471,8
1472,5
1473,2
1474,8
1475,1
1476,17
1477,14
1478,3
1479,21
1480,17
1481,23
1482,20
1483,23
1484,18
1485,20
1486,14
1487,20
1488,17
1489,11
1490,20
1491,9
1492,17
1493,22
1494,18
1495,22
1496,2
1497,3
1498,18
1499,23
